词性,出现次数
/v/n/v/a/n,6
/v/r/v/v/r,6
/a/r/d/n/v,4
/a/v/v/n/v,4
/a/v/n/n/v,8
/n/v/n/v/u,12
/r/v/v/d/v,4
/n/u/v/v/d,4
/v/d/v/n/r,4
/v/u/v/n/n,4
/r/u/r/v/v,8
/a/u/u/n/v,6
/d/v/v/n/v,6
/n/n/n/n/nh,6
/n/v/n/n/v,27
/n/v/u/u/v,3
/v/r/r/r/v,3
/v/u/r/v/v,3
/n/n/n/m/v,6
/u/r/v/v/r,6
/v/r/n/v/v,7
/n/d/u/v/v,4
/r/v/r/n/v,4
/u/v/r/v/n,4
/n/d/v/v/n,4
/r/v/v/n/n,4
/v/m/v/v/v,10
/v/n/n/v/d,10
/n/v/v/n/r,8
/v/n/n/n/n,12
/u/v/n/n/n,5
/a/n/v/n/n,4
/n/n/p/n/v,6
/n/n/v/n/d,6
/n/p/n/n/v,6
/n/u/p/v/n,6
/n/v/n/r/u,6
/n/v/n/u/u,6
/n/v/v/n/c,6
/d/u/v/d/v,4
/n/n/d/v/u,4
/n/u/r/v/v,4
/n/v/v/r/d,4
/r/v/v/d/u,4
/u/d/r/v/d,4
/u/d/v/d/u,4
/ws/ws/ws/ws/ws,19
/n/v/d/u/v,4
/d/n/v/r/v,3
/d/v/v/r/r,3
/n/v/n/d/v,5
/v/n/u/v/n,4
/v/r/v/v/u,4
/v/v/u/n/v,4
/n/d/n/v/u,3
/v/n/n/v/a,5
/v/d/v/d/v,7
/v/u/u/v/v,9
/v/v/u/u/v,9
/u/u/v/v/n,7
/d/v/n/n/v,4
/v/v/u/r/v,12
/v/v/v/u/r,10
/r/v/v/u/r,8
/d/r/d/v/r,4
/q/v/v/v/v,4
/r/v/v/v/r,4
/n/v/q/v/v,6
/r/r/v/r/v,6
/r/u/v/u/v,6
/u/u/v/v/v,5
/n/u/v/u/v,4
/v/n/v/u/n,6
/v/u/n/v/v,6
/d/u/v/v/d,4
/d/v/v/v/u,4
/n/v/u/u/u,4
/a/v/d/u/v,3
/d/d/u/v/v,3
/d/q/v/v/v,4
/d/r/v/n/n,4
/d/v/u/v/n,4
/m/n/v/v/n,4
/d/v/u/v/v,6
/n/d/u/n/v,4
/n/d/v/u/v,4
/v/u/v/d/v,4
/c/n/u/v/u,3
/d/d/u/v/n,3
/r/d/v/v/n,3
/r/r/v/v/v,12
/d/n/u/v/v,4
/n/u/d/v/v,4
/d/v/v/v/r,3
