词性,出现次数
/d/n/v/n/d,6
/n/v/d/n/v,21
/n/n/v/u/v,17
/v/n/n/v/u,20
/v/u/v/d/n,5
/n/v/u/v/u,4
/r/v/v/v/v,54
/d/v/n/n/v,7
/n/d/v/u/v,13
/v/n/v/u/r,4
/v/n/v/v/d,20
/v/v/u/v/u,14
/r/v/v/v/r,3
/v/n/v/u/v,27
/v/v/r/v/n,3
/v/v/v/r/u,9
/d/d/v/v/v,6
/d/n/r/p/v,2
/d/n/v/n/r,2
/d/v/d/u/d,2
/u/n/v/v/n,12
/u/u/n/v/v,4
/u/v/u/v/u,4
/v/n/d/n/v,4
/a/v/v/u/n,3
/d/v/v/v/n,29
/n/v/a/v/n,6
/v/u/v/u/r,6
/v/d/n/d/v,9
/n/d/u/r/v,3
/r/d/v/v/n,7
/r/n/v/n/v,7
/r/v/n/r/v,3
/u/n/d/v/v,3
/v/n/r/v/u,3
/v/n/v/d/n,7
/v/n/v/r/v,3
/m/m/n/m/m,6
/m/n/m/m/n,5
/n/m/m/n/m,5
/v/v/v/v/u,102
/v/a/n/v/v,4
/v/v/u/u/v,17
/v/u/v/v/u,15
/u/v/v/d/n,6
/v/v/u/v/n,41
/d/v/u/v/v,30
/d/u/d/v/d,6
/d/u/v/v/u,6
/d/v/v/d/v,11
/n/n/v/v/u,14
/n/r/u/v/v,8
/d/v/n/v/v,15
/p/v/n/v/v,6
/u/v/v/n/r,6
/n/v/v/v/u,40
/u/v/u/v/n,8
/v/n/u/v/r,4
/n/d/v/n/v,9
/n/u/v/v/v,32
/n/v/r/n/d,4
/r/n/v/n/p,6
/d/d/v/n/v,12
/n/r/n/v/n,4
/n/v/n/p/u,4
/n/v/p/v/u,4
/nh/r/v/v/u,4
/nt/n/v/n/v,4
/r/v/v/u/r,4
/v/v/v/n/u,19
/n/n/n/n/v,29
/v/u/n/n/n,8
/v/v/u/n/v,50
/v/v/v/u/n,47
/m/v/n/v/n,8
/d/v/n/n/n,6
/v/m/v/n/v,6
/v/n/v/m/n,6
/v/v/v/nh/v,8
/d/u/v/v/v,28
/v/n/v/n/n,63
/v/u/r/v/v,6
/a/d/u/u/v,4
/a/u/a/u/a,4
/d/a/n/v/v,4
/d/a/u/v/u,4
/n/u/n/v/n,6
/v/r/v/u/v,5
/v/v/n/n/v,106
/m/v/n/v/u,4
/v/p/v/v/n,10
/r/v/r/r/n,3
/r/v/v/d/n,3
/n/v/n/n/n,29
/v/u/u/v/v,8
/v/u/v/v/n,35
/m/v/n/v/v,6
/n/v/n/u/n,6
/n/v/u/v/v,16
/q/v/v/n/v,6
/a/v/n/v/u,3
/d/n/v/u/n,3
/d/v/u/n/v,7
/n/v/u/u/v,3
/q/v/u/v/u,6
/u/n/v/u/v,6
/u/v/n/v/u,6
/v/d/d/v/v,6
/v/v/m/u/n,6
/a/n/u/v/n,4
/r/v/v/v/u,11
/u/r/v/n/v,6
/v/n/n/v/r,6
/v/u/v/d/u,6
/v/v/n/d/v,36
/v/v/r/r/n,6
/r/v/v/n/r,5
/d/v/v/v/r,5
/u/r/v/n/n,4
/v/u/v/v/d,12
/u/v/v/u/v,18
/n/n/v/v/d,6
/v/r/v/v/n,13
/v/u/n/v/v,37
/p/v/v/a/v,6
/d/n/v/v/u,4
/d/nd/v/v/v,4
/d/u/d/d/v,6
/d/v/n/u/u,4
/n/v/v/d/v,16
/u/v/u/v/v,13
/v/v/d/v/n,14
/v/v/n/n/d,15
/d/d/n/d/v,4
/r/v/u/v/v,7
/v/v/a/n/n,8
/n/v/d/v/v,31
/n/v/n/v/u,22
/v/v/c/v/v,8
/v/m/a/d/u,6
/a/d/u/v/v,4
/r/v/v/d/v,6
/m/n/r/n/d,4
/v/v/n/d/d,4
/d/v/v/d/n,9
/d/v/v/n/d,3
/n/d/r/v/v,3
/nh/n/n/v/v,3
/r/u/v/v/v,14
/v/d/v/u/v,8
/v/v/d/v/u,13
/m/n/v/n/v,6
/m/v/v/v/n,6
/n/nd/v/m/v,6
/n/v/v/n/r,6
/v/d/n/v/d,6
/v/d/v/u/r,6
/v/n/v/n/u,12
/u/n/v/v/v,14
/v/v/v/n/r,19
/a/v/n/v/n,12
/n/u/v/v/n,6
/r/v/u/n/v,3
/v/m/n/v/v,3
/p/n/v/v/n,10
/v/v/v/r/n,10
/v/d/v/v/d,13
/v/n/n/v/d,9
/v/v/u/n/n,11
/v/r/v/v/d,9
/n/n/n/r/n,4
/v/a/v/n/v,7
/n/v/n/c/v,4
/r/v/d/v/v,5
/n/d/n/n/v,4
/n/v/d/n/d,4
/n/v/n/u/v,4
/n/v/u/n/n,5
/n/u/v/v/d,8
/d/d/r/v/v,6
/d/n/d/n/d,6
/d/v/n/d/n,6
/n/d/d/r/v,6
/n/n/n/d/v,6
/n/v/r/v/v,10
/r/d/n/v/v,6
/v/n/d/v/u,8
/a/d/v/a/u,4
/r/v/v/v/d,10
/n/a/v/n/n,8
/n/v/v/r/v,8
/v/v/n/u/v,29
/d/v/u/v/p,6
/d/v/v/n/r,6
/v/u/d/v/v,8
/n/d/v/v/n,3
/r/r/v/v/m,3
/v/d/v/u/n,5
/d/v/u/n/n,4
/v/r/v/d/v,4
/d/n/u/u/v,2
/m/n/v/v/v,2
/n/d/n/d/u,2
/n/r/v/n/n,2
/n/u/v/v/u,2
/n/n/d/v/n,4
/v/d/u/v/n,5
/v/n/d/v/n,5
/v/r/v/v/u,5
/v/v/r/d/v,5
/v/v/v/u/u,5
/u/v/u/r/v,6
/a/r/r/d/r,4
/a/v/n/n/v,4
/d/p/v/v/n,3
/v/n/c/r/v,4
/n/p/v/v/v,4
/n/n/v/v/r,4
/n/p/d/n/v,3
/n/r/r/v/v,3
/d/u/n/r/u,3
/r/r/v/u/u,3
/r/v/u/u/v,3
/n/r/r/v/u,2
/n/r/v/r/r,2
/r/d/v/v/r,2
/r/u/d/n/n,2
/u/n/r/u/r,2
/q/n/v/v/v,5
/u/n/v/n/n,6
/n/r/v/u/u,4
/u/r/u/v/v,4
/n/v/d/u/n,3
/n/n/v/m/n,18
/n/n/n/m/n,16
/n/m/n/n/n,14
/n/n/n/u/n,18
/v/v/v/r/r,4
/d/v/v/u/v,6
/r/r/v/v/r,3
/n/p/n/r/v,3
/n/r/n/v/v,3
/n/u/n/u/n,3
/d/u/a/n/v,4
/n/d/n/v/n,7
/n/v/n/r/n,4
/n/v/u/u/u,4
/d/v/v/r/v,7
/a/r/v/v/v,4
/n/r/n/r/r,4
/r/v/n/v/u,4
/n/r/v/n/v,5
/n/r/n/d/v,10
/v/n/v/n/d,14
/d/v/v/u/n,6
/n/d/n/d/v,6
/u/u/v/v/u,6
/r/n/v/v/d,6
/v/n/r/n/v,6
/v/v/d/v/r,6
/v/v/n/r/d,6
/d/v/n/v/n,5
/v/n/u/d/v,12
/v/d/n/v/v,9
/v/v/n/r/n,8
/a/n/d/v/v,6
/d/u/n/n/v,6
/r/n/r/v/v,6
/u/v/v/r/v,6
/a/v/u/r/u,4
/c/r/v/r/v,4
/d/d/u/v/v,4
/v/r/n/v/v,4
/d/n/n/v/u,4
/d/p/v/r/v,4
/m/v/v/n/v,4
/n/n/a/m/n,4
/v/v/a/v/v,5
/a/d/n/n/n,4
/n/n/n/r/v,4
/v/n/n/u/v,5
/n/n/r/v/n,4
/v/d/v/v/r,4
/n/u/r/r/u,4
/v/v/u/d/v,10
/n/r/r/n/v,4
/u/v/v/n/u,4
/d/d/v/n/n,3
/u/r/v/v/n,3
/v/r/v/n/n,3
/n/r/v/u/n,4
/n/d/u/n/v,8
/n/d/v/v/m,8
/v/n/n/n/u,8
/n/d/n/m/n,6
/n/n/n/u/v,6
/v/u/n/v/n,4
/d/u/v/r/v,3
/r/u/v/u/v,3
/a/v/a/n/v,3
/v/d/v/r/v,5
/n/u/v/u/v,6
/r/v/n/v/n,6
/r/v/v/v/n,6
/n/n/v/r/v,4
/v/c/v/v/v,4
/v/n/n/d/v,4
/n/u/d/d/u,3
/v/n/u/d/d,3
/a/u/v/u/u,2
/d/d/v/m/u,2
/d/u/v/d/v,2
/d/u/v/v/p,2
/d/v/u/v/u,2
/n/v/n/a/v,2
/u/d/v/r/v,2
/u/u/i/u/v,2
/v/v/r/v/r,8
/d/n/r/v/d,6
/r/v/v/u/n,6
/v/d/u/p/v,6
/v/r/v/r/v,6
/v/u/v/r/p,6
/v/v/n/u/d,6
/n/u/r/v/v,4
/r/v/n/n/n,4
/n/n/v/p/n,2
/n/r/v/a/v,2
/r/v/v/v/m,2
/a/a/u/nh/r,1
/a/a/u/v/v,1
/a/c/v/d/m,1
/a/d/n/u/d,1
/a/d/r/n/v,1
/a/d/u/q/n,1
/d/d/v/v/n,4
/d/v/r/n/n,4
/m/v/v/v/v,10
/n/v/v/nh/v,4
/v/v/n/r/v,14
/n/n/n/v/u,6
/n/v/u/v/r,6
/u/v/r/v/v,6
/v/v/d/n/u,6
/n/n/d/n/v,3
/n/n/d/v/v,3
/n/r/v/u/r,3
/n/v/n/n/d,3
/v/nh/v/v/v,4
/n/p/v/v/n,6
/u/v/v/v/r,6
/c/v/n/v/v,4
/d/v/r/v/v,6
/r/n/v/v/v,4
/u/v/n/r/v,4
/v/n/d/n/d,4
/v/v/n/d/u,4
/m/n/u/r/n,3
