词性,出现次数
/n/v/u/u,16
/ws/ws/ws/ws,51
/d/v/d/u,4
/m/n/n/v,4
/n/n/u/v,38
/u/v/v/d,23
/d/v/v/d,66
/n/nd/v/v,6
/d/n/v/n,125
/r/v/n/v,108
/d/u/v/v,139
/n/u/n/v,39
/d/v/n/u,8
/v/u/d/n,9
/n/n/v/d,28
/v/d/r/v,24
/u/v/v/r,7
/n/v/n/r,9
/n/v/v/a,7
/v/m/v/v,8
/d/u/v/n,16
/d/n/v/d,7
/m/v/v/n,12
/n/u/v/u,6
/u/v/r/v,6
/n/m/n/m,23
/n/n/m/v,6
/r/v/r/v,34
/v/r/u/v,9
/r/v/v/n,30
/v/d/u/v,79
/d/u/v/u,14
/n/u/u/v,6
/m/n/v/v,6
/d/u/u/v,12
/n/r/v/u,6
/a/v/u/v,5
/v/v/d/u,63
/u/d/v/d,9
/v/v/d/r,7
/n/a/v/v,24
/n/r/v/v,67
/r/n/v/v,41
/d/n/d/n,7
/r/u/v/v,65
/u/u/v/n,9
/u/v/u/n,9
/d/r/v/v,16
/v/a/n/v,9
/v/nh/v/v,16
/v/d/v/u,16
/v/d/d/v,9
/d/n/n/v,64
/n/d/n/n,16
/v/u/v/r,14
/v/u/u/n,8
/v/r/d/v,9
/d/d/n/v,6
/n/a/v/n,4
/a/v/n/n,3
/a/v/v/u,3
/r/r/v/v,8
/r/v/v/u,19
/nh/v/v/n,8
/u/v/n/d,14
/n/v/a/v,10
/d/n/u/v,6
/a/v/v/n,3
/n/d/n/a,3
/u/d/v/n,15
/nh/v/v/v,27
/n/v/d/u,6
/n/n/n/u,9
/d/v/v/r,7
/n/d/v/d,6
/v/p/n/v,9
/v/u/n/u,9
/n/n/n/d,6
/m/m/n/m,12
/m/n/m/v,11
/m/n/m/m,10
/m/n/m/n,10
/n/n/m/m,10
/m/n/n/m,9
/m/n/a/m,8
/m/v/nh/n,8
/r/d/u/v,10
/v/a/v/v,14
/n/n/v/r,7
/r/u/v/n,6
/d/a/v/v,7
/d/u/n/d,6
/v/v/r/d,7
/v/v/d/d,7
/r/v/v/nh,5
/r/v/r/u,9
/d/v/v/a,6
/v/v/m/v,5
/n/d/v/r,7
/v/n/r/n,8
/v/n/r/u,8
/n/r/v/n,8
/u/d/n/v,9
/v/r/v/d,31
/v/a/n/n,5
/v/u/d/u,7
/v/n/n/r,8
/u/v/u/u,8
/v/v/a/v,9
/u/r/v/u,6
/v/v/c/v,8
/d/v/u/d,8
/v/u/v/d,7
/n/u/v/d,6
/u/r/u/v,7
/v/n/p/v,6
/a/v/n/v,13
/r/r/v/r,9
/r/u/r/v,8
/r/v/u/r,8
/n/v/r/n,9
/u/v/a/v,6
/m/m/m/m,12
/n/n/r/v,13
/v/n/d/u,9
/r/n/r/v,6
/v/r/n/r,6
/a/n/n/v,6
/m/v/n/n,6
/d/u/r/v,7
/u/n/n/n,10
/d/u/d/u,6
