词性,出现次数
/v/v/n/u/u,4
/u/d/n/v/v,7
/v/v/v/n/r,26
/v/v/n/r/d,5
/d/v/v/v/r,4
/n/u/d/n/v,4
/v/v/v/d/u,11
/u/v/u/n/v,5
/v/n/d/v/u,11
/v/n/v/n/n,61
/u/v/v/v/u,6
/n/a/v/n/n,4
/n/n/n/a/v,4
/n/n/v/v/u,24
/u/r/n/v/n,8
/v/n/a/v/v,5
/v/v/v/u/d,5
/a/v/n/v/v,4
/r/v/n/v/v,23
/d/n/n/v/v,10
/v/v/d/n/v,17
/v/v/v/d/n,19
/n/n/v/v/n,62
/v/m/n/v/v,5
/ws/ws/ws/ws/ws,148
/ws/ws/ws/ws/n,11
/ws/ws/ws/n/v,10
/v/ws/ws/ws/ws,9
/n/ws/ws/ws/ws,8
/n/u/u/u/v,6
/n/v/u/v/n,6
/u/a/v/v/n,6
/u/n/u/v/v,6
/v/n/n/n/r,6
/a/n/v/v/v,14
/a/u/v/d/v,4
/a/v/n/u/u,4
/d/m/n/v/n,4
/d/v/n/u/v,10
/d/v/v/v/nh,6
/m/d/v/r/v,6
/n/u/n/v/v,9
/v/v/d/v/d,16
/v/v/n/n/r,5
/u/u/v/n/v,9
/d/n/d/n/v,4
/d/v/v/n/nh,4
/n/d/n/v/n,4
/n/v/v/m/n,4
/v/n/n/r/v,19
/r/v/v/v/u,16
/v/d/u/n/v,10
/u/u/v/u/u,3
/a/d/n/v/v,2
/d/n/v/u/n,2
/d/r/d/n/v,2
/d/u/u/v/v,2
/n/a/v/r/r,2
/n/d/v/v/d,7
/n/n/e/d/u,2
/v/v/v/n/u,23
/n/v/v/u/v,31
/r/v/u/v/v,15
/u/r/n/v/v,4
/u/v/n/d/u,4
/v/d/v/u/n,10
/v/u/v/v/r,5
/r/v/u/n/v,4
/v/u/r/v/v,24
/n/v/r/v/v,12
/n/v/v/r/v,15
/d/v/n/d/v,4
/u/n/v/u/v,4
/d/n/v/d/n,3
/d/u/v/u/v,9
/n/d/v/n/d,3
/v/v/n/n/n,33
/d/u/n/v/v,4
/v/u/v/n/n,6
/n/n/v/n/n,47
/u/n/v/v/n,13
/n/n/b/c/n,4
/n/n/n/b/c,4
/v/n/m/m/n,4
/v/n/m/v/v,4
/d/v/d/n/d,7
/v/d/n/v/v,17
/n/v/v/u/n,13
/v/v/u/v/d,12
/d/n/v/n/m,4
/d/v/v/u/v,18
/n/n/v/d/v,5
/v/r/v/u/v,5
/v/v/q/v/n,5
/v/v/v/u/n,8
/n/n/v/r/v,12
/v/n/d/v/v,11
/d/n/v/r/v,14
/d/v/n/v/n,17
/u/v/n/n/d,15
/v/n/d/u/v,10
/d/n/r/n/u,4
/d/nl/v/n/r,4
/d/u/d/v/u,4
/d/u/u/u/v,4
/d/u/v/n/r,4
/v/d/v/v/r,8
/d/v/i/n/v,6
/n/v/n/n/u,6
/v/n/u/v/n,14
/d/v/n/n/n,7
/v/nh/v/v/v,8
/v/v/a/d/d,8
/v/v/nh/v/v,16
/d/v/v/d/v,10
/n/v/v/u/u,14
/v/v/n/v/d,21
/u/n/v/u/n,10
/r/v/u/v/r,4
/v/n/n/d/v,5
/d/u/n/u/v,4
/n/n/m/n/u,4
/a/d/v/v/v,5
/n/n/v/q/n,3
/v/n/d/u/n,8
/v/n/d/v/d,3
/v/v/n/u/v,3
/v/v/v/v/a,22
/v/v/v/r/r,5
/n/d/v/n/v,15
/nd/v/n/v/v,12
/v/m/n/n/v,14
/d/d/n/d/d,6
/d/v/n/n/r,6
/d/v/n/u/n,6
/n/d/u/u/v,8
/n/v/m/n/n,6
/n/v/n/r/d,6
/n/v/v/n/u,12
/v/n/v/n/r,6
/n/v/d/v/q,4
/u/v/v/d/v,4
/u/v/v/v/d,8
/r/v/n/d/n,4
/u/u/v/c/v,4
/u/v/v/d/n,6
/n/v/v/d/v,16
/u/r/v/v/v,10
/v/d/v/d/v,20
/v/d/d/n/v,6
/v/u/d/v/v,10
/d/m/v/v/n,4
/d/n/d/r/u,4
/d/r/n/u/v,4
/d/u/n/d/v,4
/d/v/r/n/v,4
/v/r/v/v/d,6
/r/v/v/n/n,5
/d/n/u/c/v,4
/d/u/n/r/v,4
/d/v/a/v/v,7
/d/v/p/v/r,4
/n/u/c/v/v,4
/n/v/n/n/a,4
/r/n/v/n/v,4
/v/a/r/r/v,4
/n/n/r/v/n,12
/n/n/m/n/v,10
/a/v/r/v/n,3
/d/r/r/r/d,4
/d/r/v/v/d,4
/d/u/u/v/u,4
/d/v/i/r/v,4
/d/v/p/q/n,4
/v/v/u/d/v,6
/v/n/n/u/n,5
/u/v/r/v/v,15
/v/u/v/r/v,5
/v/v/n/d/u,5
/v/n/v/v/d,24
/d/n/v/n/u,6
/ns/ns/ns/ns/ns,10
/d/v/d/u/v,6
/n/v/d/r/n,6
/u/n/d/v/v,6
/v/n/n/u/v,6
/a/v/d/v/v,4
/d/n/d/n/u,4
/v/n/n/v/u,9
/d/v/v/v/d,9
/n/d/u/v/v,4
/d/u/n/nd/n,2
/d/u/u/v/n,2
/n/c/r/m/v,2
/n/r/d/d/u,2
/n/u/r/v/n,2
/n/v/a/v/v,2
/u/a/v/n/v,2
/u/n/u/r/v,2
/v/u/v/n/v,25
/r/v/v/u/v,5
/v/d/v/n/n,12
/n/n/n/v/u,4
/n/n/v/u/n,8
/d/v/r/v/v,5
/v/v/r/v/n,9
/u/v/v/n/d,8
/a/r/v/d/v,6
/n/u/v/v/n,6
/n/v/r/v/n,10
/n/v/u/n/v,6
/u/n/u/n/v,6
/d/v/r/n/r,6
/n/n/m/v/n,6
/n/r/n/v/n,6
/n/r/u/v/u,6
/u/u/r/n/v,6
/d/u/v/v/d,5
/r/v/u/u/v,4
/u/n/n/n/r,4
/d/v/v/r/v,10
/d/u/v/v/n,15
/v/n/r/v/n,6
/c/r/v/n/v,4
/n/v/r/u/v,5
/u/n/v/n/n,10
/d/v/u/d/n,3
/n/v/d/n/v,6
/r/r/v/r/d,6
/v/v/v/u/r,7
/v/m/u/n/u,3
/v/u/u/v/v,9
/d/n/d/v/n,4
/d/v/p/n/d,2
/n/d/d/v/v,2
/v/a/v/v/v,12
/d/u/v/a/a,6
/m/v/v/v/n,6
/v/d/r/v/v,7
/r/v/v/nh/v,3
/v/r/v/v/nh,3
/a/u/v/p/v,2
/n/q/nh/p/n,6
/nh/p/n/q/nh,6
/p/n/q/nh/p,6
/u/v/a/d/u,6
/a/r/v/n/v,4
/a/u/r/u/nh,4
/d/v/r/r/v,3
/v/n/r/v/d,3
/v/r/d/v/n,3
/d/d/v/n/v,4
/r/v/n/d/v,4
/a/v/u/v/v,4
/o/o/r/nd/n,4300
/o/r/nd/n/u,4300
/r/nd/n/u/o,4300
/u/o/o/r/nd,4300
/n/u/o/o/r,4299
/nd/n/u/o/o,4299
/u/v/v/v/r,4
/n/n/r/v/v,6
/a/n/n/v/v,2
/d/n/n/v/n,2
/d/u/d/v/n,2
/d/n/r/n/n,6
/v/n/d/n/v,11
/d/v/u/n/r,4
/d/v/v/r/p,4
/m/n/r/v/m,4
/n/d/n/v/a,4
/v/v/n/d/v,31
/d/d/u/v/u,6
/u/r/v/n/v,6
/v/v/v/nh/v,5
/c/n/v/v/v,4
/n/v/u/r/v,8
/n/v/v/v/nh,4
/n/v/n/n/d,9
/r/v/v/d/n,5
/d/v/u/a/v,4
/u/v/n/v/a,4
/v/d/d/v/v,4
/v/n/r/v/u,4
/d/v/u/n/d,6
/n/n/v/r/u,6
/u/d/v/q/v,6
/u/n/n/n/v,6
/a/n/u/u/u,4
/c/r/v/d/n,4
/d/d/n/v/v,4
/d/p/v/u/u,4
/n/r/u/v/v,6
/r/n/v/v/v,10
/u/a/v/v/u,6
/a/n/v/u/v,4
/d/r/v/v/n,4
/d/u/v/v/u,3
/n/v/p/v/v,3
/nh/v/d/u/u,3
/q/v/v/v/u,3
/v/r/v/u/r,8
/v/v/d/v/n,11
/d/a/d/u/d,2
/d/v/v/r/u,2
/n/q/n/d/v,2
/n/u/v/u/r,2
/p/n/u/d/v,2
/q/n/d/v/n,2
/u/n/v/v/r,2
/v/n/r/n/v,4
/d/d/n/a/r,3
/n/v/n/u/m,4
/u/u/v/u/v,4
/n/v/v/n/r,11
/v/v/a/v/v,14
/v/n/n/v/d,6
/v/d/u/v/r,5
/m/n/n/n/v,4
/m/n/v/v/n,4
/m/v/n/n/v,4
/n/r/n/n/v,4
/a/u/v/v/v,3
/a/v/n/d/n,3
/u/v/u/v/n,6
/v/n/v/n/d,15
/m/v/n/v/v,3
/n/m/u/n/d,3
/n/v/v/r/u,8
/v/n/n/p/v,5
/r/n/v/n/d,4
/u/n/v/n/v,6
/v/u/n/v/n,6
/m/d/v/v/v,4
/v/u/v/n/r,4
/v/v/m/n/n,10
/v/v/v/r/n,4
/a/v/d/n/v,3
/q/n/n/n/n,7
/m/q/n/n/n,6
/n/n/n/n/m,6
/n/n/n/m/m,5
/n/n/d/v/m,4
/n/v/u/u/v,4
/r/r/v/v/v,4
/v/v/r/n/v,6
/r/n/r/v/v,5
/u/r/v/r/v,6
/v/v/v/u/u,11
/a/n/v/v/n,4
/v/v/n/n/u,8
/n/u/v/v/u,4
/u/v/v/n/u,4
/v/d/u/n/n,5
/d/u/n/n/n,4
/n/c/v/n/v,4
/m/v/nh/v/v,6
/n/v/n/p/v,6
/v/d/v/n/r,6
/v/n/u/n/v,5
/n/n/v/v/d,4
/v/n/d/v/n,15
/n/v/v/n/d,3
/v/nh/v/n/v,3
/c/u/n/r/v,2
/n/d/v/u/r,4
/n/n/n/v/c,4
/n/v/nd/v/v,4
/v/d/v/nh/v,4
/v/v/d/v/nh,4
/u/v/d/v/v,4
/r/v/v/r/v,6
/u/v/v/n/r,6
/v/v/u/d/u,6
/a/v/n/u/d,4
/n/v/u/n/r,6
/v/v/n/d/n,6
/d/v/p/n/v,3
/v/v/v/a/nh,3
/d/d/u/n/v,4
/n/d/v/v/a,4
/v/v/r/v/u,4
/v/u/v/n/u,4
/i/n/n/v/d,3
/n/n/c/n/n,4
/r/v/v/d/v,5
/c/v/v/v/v,6
/r/n/n/v/v,6
/r/r/r/a/v,6
/r/v/v/n/r,6
/a/a/a/a/a,6
/n/d/v/v/n,6
/n/r/v/n/m,6
/r/n/v/v/n,6
