词性,出现次数
/n/n/v/v/v,23
/m/n/n/v/v,3
/m/v/v/n/v,6
/n/d/d/v/v,3
/n/d/n/n/n,3
/n/v/v/n/n,10
/v/n/v/n/n,4
/v/v/d/v/u,8
/v/v/v/r/n,4
/c/d/n/v/v,3
/v/n/v/v/d,4
/d/u/n/v/n,3
/m/d/v/v/u,3
/n/n/u/v/n,3
/n/v/n/r/v,3
/r/n/n/v/n,3
/r/n/v/n/v,3
/v/n/v/u/n,8
/v/u/v/v/n,4
/v/v/u/v/v,37
/n/v/v/v/u,14
/v/v/n/n/v,21
/n/n/v/v/u,8
/d/v/n/n/v,3
/d/v/r/u/n,3
/r/v/v/v/v,16
/v/v/v/n/n,6
/v/v/d/d/v,4
/v/v/d/v/r,4
/d/v/d/v/v,3
/d/v/r/v/d,3
/n/p/v/v/v,6
/r/v/u/d/v,3
/r/v/v/v/r,3
/v/r/n/v/u,3
/v/r/n/v/v,3
/v/u/d/v/r,3
/v/v/d/n/v,9
/d/u/v/v/v,12
/u/u/u/v/n,3
/u/v/n/u/u,3
/v/n/v/r/d,3
/v/v/n/n/u,3
/a/r/n/v/v,2
/d/u/b/u/v,2
/d/v/c/d/u,2
/d/n/v/v/n,7
/v/u/r/n/v,4
/ws/ws/ws/ws/ws,11
/n/d/r/v/v,3
/n/n/p/v/n,3
/n/n/r/v/v,3
/n/n/v/r/n,3
/d/v/v/v/v,24
/v/d/v/v/d,5
/v/v/d/v/n,5
/n/r/v/v/r,4
/v/n/v/u/v,6
/v/u/v/n/v,5
/a/v/n/v/v,4
/n/n/d/d/v,3
/n/r/v/v/v,3
/n/v/a/v/v,3
/n/v/u/v/v,7
/u/v/n/v/n,12
/d/r/r/r/u,3
/m/v/n/r/v,3
/n/r/r/v/d,3
/n/v/d/v/r,3
/r/u/r/v/v,3
/r/v/v/v/n,3
/u/r/n/n/r,3
/v/n/n/u/v,3
/n/v/r/v/v,13
/r/n/v/v/n,3
/r/v/d/n/v,3
/r/v/v/u/v,3
/v/d/n/r/v,3
/v/d/n/v/v,11
/v/n/n/d/n,3
/v/n/n/v/v,11
/v/n/v/v/n,9
/n/d/u/v/v,3
/n/n/u/v/v,3
/q/v/v/v/v,4
/u/n/v/v/v,4
/v/n/v/v/u,14
/v/u/v/v/v,4
/v/v/d/u/v,14
/a/v/q/v/n,3
/d/v/n/v/v,3
/r/v/n/v/v,7
/u/v/v/v/d,3
/a/b/n/n/n,2
/a/n/n/u/v,2
/a/r/m/n/nh,2
/c/n/d/n/v,2
/r/u/v/n/v,4
/v/d/u/v/v,4
/v/n/v/d/v,8
/n/u/v/n/d,3
/n/v/v/u/v,9
/n/n/d/v/v,4
/n/v/v/v/m,4
/v/d/d/v/n,4
/v/v/u/n/d,6
/n/n/v/v/r,4
/n/v/v/r/u,4
/v/v/v/r/v,8
/n/r/v/n/v,4
/n/v/v/d/v,4
/n/v/v/u/r,4
/d/u/v/d/v,4
/d/u/v/n/v,4
/n/v/n/u/v,4
/r/v/v/v/u,10
/v/u/v/v/r,4
/v/v/u/u/v,4
/d/v/v/n/d,3
/n/d/n/v/n,3
/n/d/v/v/n,3
/d/v/a/n/n,4
/v/a/n/n/q,4
/v/d/v/a/n,4
/d/v/v/n/n,3
/n/d/v/d/v,3
/n/d/v/v/v,7
/r/v/r/v/r,8
/n/d/v/r/v,3
/r/u/v/r/v,3
/v/d/n/d/n,3
/n/r/v/v/n,4
/v/v/v/n/u,4
/d/v/v/v/d,3
/n/d/d/n/v,3
/u/v/v/d/n,3
/a/d/v/u/d,2
/a/n/v/n/u,2
/a/v/v/v/v,2
/c/v/n/v/v,2
/d/m/n/c/v,2
/d/n/d/d/n,2
/n/n/n/v/v,8
/v/n/d/v/v,5
/n/n/n/n/n,5
/n/n/v/v/n,10
/v/n/v/d/n,4
/v/u/v/v/u,4
/d/v/d/u/d,3
/n/m/v/v/n,3
/n/v/d/n/n,3
/n/v/n/a/v,3
