词性,出现次数
/v/v/n/u/v,7
/a/v/v/n/v,2
/c/r/v/n/v,2
/u/v/v/v/n,8
/v/d/v/v/v,15
/d/v/d/v/v,10
/n/n/d/v/n,3
/n/n/n/n/v,6
/n/n/u/u/u,3
/v/v/v/n/d,8
/d/n/u/n/d,3
/d/u/v/u/n,3
/d/v/d/v/n,3
/d/v/v/v/n,6
/n/d/n/d/n,3
/n/r/n/v/v,3
/n/v/v/v/d,4
/r/v/v/n/n,4
/v/v/v/d/u,8
/v/v/v/u/r,4
/a/r/r/v/u,3
/d/n/u/v/n,3
/d/n/n/d/v,3
/d/v/n/v/v,13
/n/n/d/v/v,6
/n/u/v/n/v,6
/u/v/n/v/n,7
/v/d/n/v/u,3
/n/v/n/n/n,13
/d/n/v/n/n,3
/d/v/n/d/n,3
/n/n/n/n/d,3
/u/n/v/n/v,8
/d/u/n/v/n,9
/n/d/v/r/n,3
/n/r/v/v/v,3
/n/v/n/v/v,17
/v/n/v/v/n,36
/d/u/v/v/v,4
/n/u/v/v/v,7
/v/n/v/n/n,11
/v/v/v/n/n,15
/v/n/v/d/v,18
/v/v/n/v/d,4
/d/u/n/u/v,3
/d/u/v/v/u,3
/u/n/u/v/u,3
/a/v/r/v/v,3
/d/a/v/r/v,3
/u/d/v/d/v,3
/u/v/n/v/v,10
/n/d/u/v/v,3
/u/n/v/n/u,3
/v/d/v/n/v,7
/a/n/d/u/v,2
/a/r/n/u/v,2
/a/v/v/n/d,2
/c/v/n/v/n,2
/c/v/u/v/u,2
/d/d/v/v/v,2
/d/m/n/nh/v,2
/v/n/v/r/v,8
/v/r/v/u/v,4
/v/u/v/n/v,8
/v/v/v/r/u,4
/a/v/u/v/v,3
/n/n/v/v/v,21
/n/n/n/v/n,15
/n/n/v/n/v,26
/n/n/v/v/n,16
/n/v/v/n/n,24
/v/n/n/n/v,10
/v/n/n/v/n,9
/n/v/n/d/n,3
/n/v/n/m/n,3
/u/r/v/r/v,3
/n/u/n/n/v,5
/n/v/m/v/n,3
/u/n/n/v/n,3
/d/v/v/v/d,13
/v/d/v/d/v,4
/n/v/v/a/d,3
/v/v/d/v/d,3
/r/v/n/v/n,4
/v/r/v/n/v,4
/n/v/u/v/v,7
/d/d/u/v/v,4
/d/u/v/v/d,4
/v/v/v/n/u,12
/d/d/v/n/v,3
/v/n/d/v/v,16
/v/r/u/v/v,4
/v/v/v/n/m,3
/a/v/v/v/n,3
/n/v/v/d/n,10
/r/v/v/n/d,4
/v/n/n/n/n,8
/v/v/d/n/r,4
/v/v/v/v/u,8
/d/n/n/n/v,3
/v/n/r/v/v,6
/n/d/v/n/v,5
/n/v/n/v/d,5
/d/n/v/v/v,13
/v/n/d/v/n,4
/v/n/v/u/n,4
/v/v/n/r/v,4
/n/v/v/n/d,4
/v/n/v/u/v,4
/d/v/d/n/v,3
/r/v/v/v/d,3
/v/v/v/u/n,4
/n/d/n/v/n,3
/d/u/v/v/n,3
/v/v/v/r/v,9
/n/n/d/u/v,4
/d/u/v/n/r,3
/n/d/u/v/r,3
/ws/ws/ws/ws/ws,41
/v/n/v/n/r,5
/v/u/d/v/v,5
/u/n/v/v/v,4
/d/n/n/v/v,3
/d/u/v/n/v,3
/u/n/n/d/v,3
/v/d/v/v/n,3
/n/v/v/n/r,3
/n/v/d/a/n,3
/v/v/u/a/v,4
/n/v/n/d/v,6
/r/n/n/v/v,3
/u/v/r/v/v,3
/v/p/v/v/n,3
/v/v/m/u/u,3
/a/n/v/d/v,2
/a/n/v/m/n,2
/a/v/v/a/m,2
/d/v/n/r/v,5
/u/v/v/v/d,4
/d/v/n/v/u,3
/n/v/v/r/v,5
/n/v/v/v/r,4
/v/v/n/u/n,4
/v/v/v/n/r,4
/d/n/v/v/d,7
/d/u/v/n/n,4
/n/v/v/m/v,4
/d/v/p/v/v,3
/n/n/n/v/u,7
/n/n/v/u/n,4
/u/v/n/r/u,4
/v/n/u/v/v,4
/v/v/m/n/v,4
/d/n/d/v/v,3
/d/r/a/v/v,3
/n/d/r/v/v,3
/n/d/u/n/v,3
/r/n/r/v/v,3
/n/d/v/n/n,3
/n/m/n/v/v,3
/n/v/u/n/n,3
/n/v/v/u/n,3
/a/n/d/n/v,3
/d/p/v/n/d,3
/n/v/v/d/v,4
/v/v/u/u/v,4
/r/n/v/n/v,3
/d/u/r/r/v,3
/n/v/r/n/v,3
/n/v/v/v/u,3
/r/c/n/v/r,3
/r/r/v/p/v,3
