词性,出现次数
/d/n/n/u/u,2
/d/r/u/r/v,2
/d/n/d/v/u,3
/n/v/u/d/v,3
/n/d/v/a/n,3
/v/v/n/n/m,4
/n/d/v/u/d,3
/r/v/n/v/d,3
/r/v/v/u/r,3
/v/a/n/n/v,3
/nh/v/n/v/v,3
/n/n/m/m/m,2
/n/n/v/n/m,2
/ns/v/v/ns/v,2
/r/q/n/n/n,2
/u/n/n/v/p,2
/u/r/v/v/r,5
/v/n/m/q/n,2
/v/r/q/n/n,2
/c/n/u/n/d,3
/d/v/n/a/n,3
/v/n/n/n/r,3
/n/r/v/n/n,9
/v/u/u/v/u,5
/u/u/v/u/v,7
/d/n/v/n/r,3
/d/n/m/n/v,3
/n/d/v/d/n,3
/n/v/n/n/d,3
/v/v/n/r/d,3
/v/n/v/u/r,4
/a/d/v/n/d,3
/n/r/v/v/d,3
/a/n/v/n/n,5
/n/r/v/n/r,5
/nh/v/v/n/b,4
/n/nh/v/v/n,3
/n/v/n/nh/v,3
/u/r/u/r/u,3
/d/d/v/r/n,4
/d/v/v/d/u,3
/u/n/d/v/r,3
/r/v/n/d/v,4
/d/a/v/d/n,3
/d/r/v/n/d,3
/n/c/nh/n/d,3
/r/v/d/n/d,3
/r/v/r/v/d,3
/v/v/d/d/v,9
/n/c/n/u/n,3
/u/v/d/n/n,3
/c/n/u/n/p,2
/a/n/v/d/v,3
/n/n/n/n/u,3
/n/d/n/n/r,4
/n/n/d/v/u,3
/v/d/u/v/d,6
/v/d/v/r/n,3
/v/u/n/d/v,3
/v/v/n/nh/v,3
/v/a/r/n/v,3
/v/n/n/p/n,3
/a/n/n/n/v,2
/d/n/u/v/u,3
/v/v/d/v/a,3
/a/a/v/v/v,2
/a/n/v/r/u,2
/c/v/r/u/o,2
/n/c/d/v/v,3
/v/v/v/n/a,3
/v/v/p/n/v,3
/v/v/u/v/u,3
/a/n/u/v/v,2
/a/v/v/c/n,2
/a/v/v/n/u,2
/d/v/nh/v/n,2
/v/d/u/nd/v,3
/v/v/r/d/v,4
/d/v/r/u/v,6
/m/u/d/u/d,3
/n/a/n/v/u,3
/u/n/r/v/n,3
/u/v/p/v/v,3
/v/n/v/n/c,3
/a/n/n/v/u,2
/a/v/u/n/d,2
/v/n/v/r/n,4
/n/v/v/n/c,7
/v/u/d/u/v,3
/u/u/v/n/v,4
/d/d/v/n/r,3
/m/n/n/n/n,3
/n/n/n/n/m,3
/a/m/n/a/m,2
/b/n/v/n/n,2
/d/n/v/a/m,2
/d/u/r/v/r,2
/v/v/n/nh/n,4
/d/v/n/u/n,3
/n/u/n/d/v,3
/r/n/v/n/d,3
/a/u/u/v/n,2
/n/a/u/u/v,2
/n/d/n/n/n,2
/n/n/n/m/m,2
/n/n/nh/nh/m,2
/n/n/p/r/v,2
/n/v/a/d/u,2
/d/n/r/v/a,4
/u/v/v/a/v,3
/v/n/r/n/d,3
/v/n/n/d/n,4
/n/d/d/v/n,3
/n/c/v/v/n,4
/d/v/n/v/m,3
/n/u/v/m/d,3
/n/v/n/v/c,3
/n/v/nd/d/n,3
/v/v/r/u/n,4
/d/v/v/v/a,3
/n/nh/v/d/v,3
/nh/v/d/v/v,3
/r/d/n/d/v,3
/n/v/v/r/u,4
/r/v/v/d/r,3
/v/a/n/v/v,4
/nh/v/n/r/v,3
/v/v/d/u/r,3
/a/d/v/u/n,2
/d/n/n/n/u,3
/a/u/v/r/v,2
/a/u/v/v/u,2
/c/m/v/d/n,2
/c/v/d/v/n,2
/r/n/p/v/n,3
/r/u/n/v/v,3
/n/n/n/v/d,3
/p/v/v/u/n,3
/r/n/v/d/v,3
/u/n/v/v/u,3
/v/u/u/u/r,3
/d/n/u/n/v,3
/a/a/n/v/n,3
/n/r/n/r/v,3
/v/v/v/nh/v,4
/u/d/v/u/n,3
/u/r/v/d/v,3
/u/u/r/v/v,3
/v/n/v/a/n,3
/n/v/a/d/n,4
/m/d/n/n/r,3
/u/n/c/v/n,3
/n/n/u/r/u,3
/n/v/v/r/d,3
/d/n/n/u/v,4
/n/u/v/u/v,3
/u/v/u/d/n,3
/v/nd/d/d/v,3
/a/n/d/n/v,2
