词性,出现次数
/r/n/r/v/n,3
/u/u/d/v/v,3
/v/v/u/n/r,7
/d/n/r/d/r,3
/v/v/n/n/u,26
/d/n/n/r/v,8
/v/a/v/d/n,3
/d/v/p/v/n,3
/n/n/v/r/r,3
/n/r/u/r/r,3
/n/v/r/r/v,3
/p/n/v/v/n,9
/r/n/n/r/v,3
/v/n/r/v/a,6
/v/v/n/p/v,7
/d/n/n/u/n,5
/n/v/d/d/n,3
/m/n/n/n/r,3
/q/v/v/v/u,3
/d/n/n/r/d,3
/n/v/v/n/c,6
/d/n/v/nh/v,2
/d/u/p/u/n,2
/v/u/n/u/v,11
/p/v/v/v/v,9
/u/n/u/v/v,9
/a/u/d/n/r,2
/d/n/a/n/v,2
/u/v/r/d/n,3
/v/u/n/n/u,3
/a/c/v/v/v,2
/n/d/d/q/u,3
/n/u/v/n/u,3
/a/d/u/u/n,2
/d/nd/v/q/d,2
/a/v/v/d/v,7
/n/n/v/v/a,3
/v/d/n/v/d,14
/v/r/v/r/v,17
/c/d/v/d/v,3
/v/r/v/d/a,3
/b/n/v/n/v,2
/n/d/v/r/v,6
/n/i/v/v/v,3
/a/v/r/v/v,10
/n/n/n/u/n,23
/n/n/v/n/r,9
/r/v/n/v/d,6
/r/v/u/d/u,3
/v/d/u/v/n,12
/u/u/n/n/v,7
/d/n/u/u/u,3
/u/d/n/u/v,3
/a/d/v/u/u,2
/a/n/n/d/a,2
/d/u/r/n/v,4
/d/u/n/u/v,9
/m/v/d/n/d,7
/d/n/n/u/v,5
/n/n/v/p/v,9
/n/u/r/n/n,4
/n/n/r/u/r,3
/ws/ws/ws/ws/ws,248
/d/n/r/n/m,3
/d/v/n/n/d,7
/n/a/v/v/n,7
/v/n/n/d/v,20
/v/u/u/u/v,3
/d/v/a/n/v,3
/n/d/n/v/p,3
/v/n/n/n/u,11
/v/r/r/u/d,3
/v/v/u/d/u,3
/a/d/a/d/n,2
/d/d/d/d/v,2
/d/n/c/d/v,2
/p/v/v/v/r,3
/r/n/v/n/v,19
/a/v/q/v/v,2
/c/r/n/v/n,2
/d/p/v/n/v,2
/d/p/v/v/v,2
/d/u/v/v/d,3
/n/v/u/r/v,10
/v/n/r/v/d,7
/v/p/v/v/v,12
/a/d/n/v/n,9
/v/u/d/v/n,19
/v/v/a/n/r,3
/v/v/n/m/n,3
/v/v/n/v/m,3
/a/m/n/a/n,2
/a/n/r/v/v,2
/v/n/u/n/r,4
/n/v/u/r/d,4
/v/v/r/v/u,4
/a/u/u/v/n,3
/n/n/a/v/n,9
/nh/v/u/n/d,3
/r/v/n/n/v,16
/u/v/a/v/d,3
/a/u/v/d/d,2
/a/v/v/a/v,2
/v/r/u/v/v,11
/v/n/v/n/p,4
/v/r/r/v/v,5
/v/d/v/r/d,4
/a/n/d/v/d,3
/a/r/u/r/v,3
/a/v/d/v/r,3
/d/m/d/v/n,3
/d/n/v/p/v,3
/d/v/d/v/r,6
/p/n/v/v/r,3
/u/n/r/v/n,6
/u/v/u/r/d,3
/u/u/u/v/u,7
/v/a/d/n/ws,4
/ws/v/a/d/n,4
/a/d/n/ws/ws,3
/d/n/ws/ws/ws,3
/n/n/nh/v/v,3
/u/n/v/v/u,11
/a/v/r/r/v,2
/d/a/v/r/r,2
/m/ws/m/ws/ws,2
/n/u/m/v/v,2
/n/v/u/v/m,5
/v/a/n/c/v,3
/a/n/c/v/u,2
/d/a/r/u/v,2
/d/a/v/v/n,2
/d/r/n/v/r,2
/n/c/v/u/d,2
/n/r/n/v/u,5
/n/u/n/v/a,2
/d/n/v/a/r,2
/d/n/v/m/v,4
/d/u/q/u/n,2
/d/v/v/d/r,2
/n/n/d/u/u,2
/n/v/a/r/v,2
/n/v/nh/n/d,3
/n/v/p/v/n,3
/nh/v/v/v/v,8
/v/v/u/u/v,23
/v/v/v/v/nh,7
/n/v/r/v/n,18
/r/n/v/u/v,3
/d/n/d/n/v,13
/d/n/r/u/c,2
/d/nh/v/n/d,2
/d/v/v/d/nh,2
/d/v/v/r/d,2
/m/n/p/n/v,2
/m/v/a/v/d,2
/u/u/n/v/n,8
/u/d/n/n/r,3
/u/r/d/v/v,3
/u/u/n/u/v,3
/d/r/v/v/u,3
/d/v/v/m/v,6
/v/v/r/d/u,5
/n/d/u/n/v,6
/m/n/n/n/q,3
/n/n/n/q/n,3
/n/n/q/d/u,3
/a/n/n/d/m,2
/v/v/v/r/r,3
/u/v/v/u/u,4
/n/r/u/n/r,3
/p/v/n/r/n,3
/u/n/u/n/v,3
/v/d/v/u/n,6
/p/v/u/v/u,3
/r/v/d/v/v,6
/c/v/v/r/n,2
/d/d/d/m/d,2
/d/d/m/d/v,2
/r/v/v/u/n,7
/c/v/n/v/n,5
/d/v/u/v/r,3
/d/v/m/d/v,4
/d/u/u/n/u,3
/n/d/q/v/n,3
/n/v/a/v/v,12
/v/v/m/u/v,3
/n/m/v/n/d,4
/v/d/p/v/v,3
/v/d/v/r/n,3
/c/v/d/v/d,3
/n/v/n/u/r,3
/v/d/r/u/v,3
/v/n/p/v/n,4
/v/n/n/u/v,25
/r/v/v/v/u,4
/q/v/v/n/n,6
/v/v/u/r/v,28
/d/u/n/v/a,5
/a/u/v/v/n,3
/u/n/n/v/u,7
/v/n/u/u/v,20
/r/u/n/d/v,3
/a/d/n/v/a,2
/a/n/v/u/r,2
/a/v/v/u/d,2
/d/a/v/n/v,2
/n/r/n/n/n,9
/d/d/n/r/n,2
/d/n/r/p/u,2
/d/r/n/u/d,2
/v/a/v/v/u,5
/u/d/v/v/a,4
/r/r/v/v/v,7
/v/v/d/v/r,13
/r/d/v/v/v,14
/r/v/r/v/d,3
/u/m/v/n/r,4
/v/n/a/v/n,6
/m/d/v/r/v,3
/m/v/v/v/u,3
/n/n/a/v/v,3
/n/v/u/v/d,10
/r/r/u/n/nh,3
/v/d/d/v/u,6
/d/v/v/u/c,3
/a/r/v/v/v,3
/d/u/u/r/v,3
/n/n/u/v/u,12
/a/v/v/v/u,3
/n/nh/v/u/d,3
/ns/ns/ns/ns/ns,7
/v/p/n/n/v,5
/n/n/n/v/d,25
/n/nd/u/v/n,3
/v/u/u/v/nd,3
/a/n/n/n/m,2
/n/n/n/u/v,14
/n/u/n/n/n,10
/u/p/n/r/v,4
/v/d/d/v/n,9
/n/d/r/v/u,3
/n/v/v/u/nh,4
/p/v/v/v/n,15
/d/n/v/r/v,14
/u/u/u/u/v,3
/n/n/u/v/r,5
/n/v/r/a/r,3
/r/n/n/v/n,6
/n/v/c/r/v,3
/n/d/q/n/n,3
/v/n/n/m/n,4
/n/v/m/n/u,3
/n/v/n/u/u,7
/n/v/u/n/u,6
/c/n/n/n/v,3
/r/v/v/r/n,3
/r/v/d/n/n,3
/a/m/n/v/v,2
/a/r/n/v/n,2
/d/u/v/n/r,2
/v/d/d/n/v,4
/v/m/n/v/v,4
/d/u/u/v/v,10
/nh/d/v/d/v,3
/d/a/n/u/n,3
/n/a/v/n/u,3
/n/n/r/d/u,3
/n/v/n/v/nh,3
/d/nh/v/v/v,3
/n/d/a/d/v,3
/b/d/m/c/n,2
/b/d/m/m/p,2
/c/n/n/p/n,2
/d/m/c/n/n,2
/d/q/v/v/n,2
/m/c/n/n/p,2
/n/m/v/n/n,4
/n/n/n/d/r,3
/n/r/n/d/n,3
/v/n/d/n/u,3
/v/d/v/v/a,3
/v/n/a/u/d,3
/a/u/d/r/d,2
/d/v/n/d/n,9
/v/n/v/nh/v,4
/a/u/d/n/d,3
/v/n/n/n/d,9
/u/v/n/n/v,27
/n/v/u/n/d,4
/u/v/v/u/r,3
/v/u/nh/u/v,3
/v/u/v/q/v,3
/d/u/u/v/r,3
/j/j/j/j/j,4
/n/d/u/d/v,7
/v/n/u/d/u,3
/a/u/v/r/u,2
/c/d/r/d/v,2
/n/n/r/n/u,3
/n/r/n/u/n,3
/d/v/q/v/v,3
/r/v/d/v/n,9
/u/n/u/u/n,3
/n/c/v/v/n,4
/d/v/d/n/d,6
/r/n/d/v/v,6
/m/v/v/n/n,8
/v/a/n/n/u,3
/d/u/u/n/v,3
/n/d/n/n/u,4
/d/n/d/r/r,3
/u/p/v/n/v,3
/d/m/n/v/n,2
/d/u/u/p/v,2
/d/v/b/n/d,2
/m/d/n/n/a,2
/n/r/n/n/v,6
/n/v/n/n/r,13
/v/r/p/v/v,3
/n/v/v/d/r,5
/d/d/n/u/v,3
/d/v/n/u/n,9
/v/r/n/v/d,4
/d/d/r/d/v,3
/d/u/v/r/u,3
/u/n/p/u/n,3
/a/n/a/n/r,2
/a/n/r/v/u,2
/d/n/v/v/a,4
/n/v/d/n/d,14
/n/m/n/n/n,3
/n/nh/v/v/u,3
/d/v/n/n/u,3
/p/u/v/v/n,3
/a/v/n/r/v,2
/a/v/nd/r/u,2
/u/n/v/v/d,7
/a/u/v/v/v,4
/c/v/u/d/n,2
/n/n/v/r/u,4
/d/d/d/n/v,3
/n/v/q/v/d,3
/d/u/d/v/n,3
/v/n/d/d/v,3
/m/n/d/v/n,3
/d/v/a/n/n,3
/n/v/d/v/r,3
/n/r/v/u/v,7
/m/d/v/u/v,4
/v/u/v/v/r,8
/m/m/n/n/n,3
/r/v/r/v/nh,3
/u/v/r/v/v,4
/d/a/r/r/v,3
/d/d/n/d/v,3
/n/v/d/v/d,12
/d/v/u/v/u,5
/n/v/v/a/n,3
/v/u/u/d/d,3
/v/r/r/n/d,4
/n/d/v/c/u,3
/u/u/u/n/d,3
/r/n/n/d/n,3
/v/v/d/r/n,3
/v/n/u/d/v,8
/p/n/v/v/v,4
/u/v/n/u/v,7
/v/p/v/v/u,3
/v/u/d/v/u,3
/v/d/u/v/r,3
/u/d/n/c/v,3
/u/v/m/n/n,6
/c/n/d/v/v,3
/d/v/d/v/u,6
/d/v/v/nh/v,3
/d/n/n/d/n,3
/a/u/n/n/n,6
/m/n/n/n/n,6
/n/m/n/v/m,5
/v/n/v/m/v,3
/u/u/n/n/n,3
/v/d/d/v/d,3
/n/d/d/v/r,4
/d/v/r/v/d,3
/u/u/u/v/v,3
/v/i/v/v/v,3
/v/v/d/r/u,3
/n/n/u/d/u,3
/u/a/n/v/v,3
/a/n/d/v/r,2
/d/v/v/d/d,4
/a/d/v/v/u,3
/d/v/m/v/n,4
/u/r/v/d/v,4
/n/r/v/u/r,3
/v/u/r/v/n,3
/v/v/n/r/u,6
/v/r/u/d/v,4
/v/v/r/u/d,4
/d/n/u/n/v,8
/v/v/v/a/n,7
/d/n/u/n/d,3
/d/r/v/v/n,3
/d/v/d/u/n,6
/r/r/v/v/u,3
/v/d/n/u/d,3
/r/u/r/n/v,3
/v/r/v/v/a,3
/n/n/n/n/p,2
/v/n/d/r/u,2
/d/v/a/r/v,3
/v/a/r/v/v,3
/r/v/u/v/n,3
/a/r/v/u/v,2
/a/u/v/n/nh,2
/n/n/c/v/v,3
/v/n/r/a/n,3
/a/v/d/v/n,2
/d/n/m/n/v,2
/d/n/n/n/u,2
/a/d/n/n/n,3
/d/n/v/d/d,3
/n/v/v/n/nh,3
/a/v/nh/v/n,4
/c/v/a/nh/v,2
/c/v/nd/v/d,2
/d/c/v/nd/v,2
/d/d/m/u/v,2
/d/n/n/d/r,3
/v/d/r/v/d,3
/c/d/n/d/u,2
/d/n/a/a/v,2
/n/n/d/u/n,3
/n/r/v/d/v,7
/a/r/r/u/n,2
/d/d/u/n/n,2
/d/d/v/d/n,2
/d/n/n/n/p,2
/n/r/v/d/n,3
/n/v/v/d/d,6
/a/a/n/u/n,2
/c/d/n/d/v,2
/u/v/d/u/u,3
/v/d/u/u/v,6
/n/n/d/d/n,3
/u/u/v/u/n,3
/v/n/c/v/v,7
/v/v/v/nd/u,3
/n/v/c/v/v,9
/d/v/nh/v/n,3
/n/v/r/u/n,3
/d/n/v/n/d,7
/v/d/n/r/n,7
/u/d/v/d/v,8
/d/v/v/u/d,6
/nh/n/u/u/v,3
/r/v/v/d/r,3
/r/r/n/u/v,3
/r/r/r/d/v,3
/n/v/v/m/d,3
/u/n/n/u/n,3
/u/r/v/v/d,3
/u/v/d/n/r,3
/u/v/u/u/u,3
/v/v/n/m/u,3
/n/u/u/d/u,3
/n/u/v/d/v,9
/v/v/n/v/q,4
/d/n/q/u/v,3
/d/n/n/n/d,3
/d/v/d/d/v,8
/d/v/u/n/u,3
/nd/p/n/q/v,3
/v/v/c/n/v,3
/a/v/n/u/u,3
/m/n/n/m/n,3
/n/n/r/d/v,6
/v/n/nd/v/n,3
/a/m/v/n/n,2
/c/v/v/d/nd,2
/d/m/v/u/d,2
/n/nd/v/n/v,2
/n/m/v/v/n,4
/u/v/v/n/r,4
/m/v/v/n/d,3
/n/d/nd/u/n,3
/m/n/d/v/v,3
/a/u/r/n/u,2
/a/v/nl/r/u,2
/d/q/m/n/r,2
/d/r/a/v/v,2
/a/n/v/n/u,2
/n/a/n/v/n,6
/n/n/n/n/q,2
/n/c/n/d/n,3
/u/v/u/n/r,8
/d/a/u/u/v,3
/n/v/v/m/v,6
/v/v/n/u/u,3
/d/v/u/v/nh,2
/u/r/v/v/n,10
/v/r/v/d/n,7
/a/n/d/d/n,3
/u/q/v/n/n,3
/v/n/v/q/v,3
/v/v/p/n/n,3
/v/v/v/p/n,3
/a/r/v/a/u,2
/a/u/d/n/v,2
/a/v/n/u/d,2
/r/v/n/r/v,4
/r/u/u/v/v,4
/u/r/u/u/v,4
/u/u/v/r/v,6
/d/n/p/u/n,3
/nh/v/v/v/u,3
/v/v/n/v/r,18
/v/n/c/v/d,3
/v/v/n/v/a,3
/n/n/r/d/n,3
/d/n/r/v/r,3
/n/r/v/r/m,3
/d/v/n/a/n,3
/v/v/n/d/a,3
/v/v/q/v/v,4
/n/n/v/r/n,3
/d/n/r/v/n,14
/v/d/a/v/n,3
/v/p/v/u/r,3
/v/v/v/u/u,9
/v/v/v/v/nd,4
/m/m/n/m/m,3
/a/u/n/d/u,2
/a/v/v/d/n,2
/d/n/n/d/q,2
/u/n/d/v/m,3
/u/u/v/v/u,3
/u/v/n/n/u,3
/v/n/a/v/u,3
/a/v/d/n/v,5
/v/d/n/u/v,3
/a/d/d/v/v,2
/a/v/v/q/n,2
/d/d/u/v/u,3
/v/d/v/d/u,7
/v/v/v/n/c,4
/u/r/v/n/d,3
/d/v/r/v/n,3
/u/r/v/d/u,3
/n/n/n/m/m,18
/n/r/u/d/n,3
/c/u/u/v/v,4
/v/v/c/v/v,4
/a/v/n/d/r,3
/r/a/n/v/v,3
/r/n/n/v/v,7
/n/v/v/v/nh,3
/n/m/n/n/u,6
/d/n/m/n/n,5
/v/v/d/n/m,5
/m/n/n/u/u,3
/m/n/n/u/v,3
/m/n/n/v/n,3
/v/n/v/u/r,6
/n/v/v/n/a,4
/v/n/m/v/n,4
/d/a/r/v/v,5
/u/u/d/v/n,3
/v/n/p/u/v,3
/v/r/n/n/u,3
/v/v/r/n/n,3
/a/v/v/v/a,2
/n/n/r/n/n,4
/u/u/v/u/d,3
/v/u/a/n/v,3
/v/v/n/n/nh,3
/a/n/d/n/nh,2
/n/m/n/d/v,3
/n/nh/nh/nh/nh,4
/nh/nh/n/nh/nh,4
/nh/nh/nh/nh/n,4
/n/a/n/v/v,7
/n/n/v/d/d,3
/u/v/n/d/d,3
/v/n/p/v/u,3
/v/v/a/n/v,4
/v/v/r/d/v,5
/v/v/v/r/d,5
/d/u/c/u/v,3
/u/n/n/u/u,3
/u/v/u/v/u,6
/ns/v/v/v/n,3
/n/p/v/u/v,6
/n/c/r/v/n,3
/d/v/v/v/a,4
/n/v/v/u/d,7
/u/d/n/v/u,4
/u/v/u/n/u,3
/v/r/v/n/n,9
/d/u/v/n/n,7
/n/v/p/n/v,4
/a/v/d/d/v,5
/d/r/u/r/v,3
/n/d/d/v/u,3
/v/a/n/v/v,4
/n/d/nd/v/v,6
/u/r/n/v/v,3
/u/u/d/v/u,3
/u/v/p/v/v,3
/v/n/d/a/n,3
/v/n/q/n/d,3
/v/nh/v/n/v,5
/v/v/a/u/v,4
/v/a/v/n/v,9
/b/v/r/v/n,2
/d/v/d/n/u,2
/d/v/nd/d/u,2
/n/m/v/v/v,4
/v/n/n/u/u,3
/a/v/u/n/n,2
/c/r/r/v/n,2
/d/q/v/n/r,2
/d/v/v/d/u,5
/nd/n/n/p/n,2
/v/d/u/v/a,4
/v/n/n/r/v,4
/v/d/v/p/u,3
/v/n/v/d/u,3
/n/m/n/n/v,3
/d/d/v/r/d,4
/v/v/v/n/p,3
/d/m/n/m/v,2
/v/v/n/nh/u,4
/u/v/n/v/a,3
/n/d/n/v/d,6
/a/u/v/n/r,2
/d/d/d/m/v,2
/d/n/d/d/n,2
/n/a/u/v/v,3
/u/v/v/r/d,3
/v/nh/v/v/n,3
/n/d/u/v/r,4
/v/d/v/a/v,3
/d/n/c/n/v,3
/n/n/n/u/u,3
/u/d/v/n/r,3
/i/v/v/v/v,3
/r/n/nh/v/v,3
/c/v/d/u/v,4
/v/a/v/n/u,3
/v/u/d/u/v,6
/a/d/n/v/q,2
/a/n/r/d/u,2
/a/v/p/v/u,2
/u/n/d/d/v,3
/n/v/n/c/v,3
/d/u/n/v/r,2
/d/v/u/nd/v,2
/m/n/m/n/m,3
/n/n/r/m/v,3
/n/v/v/c/v,3
/d/d/q/v/n,2
/u/n/v/a/n,3
/u/p/n/v/n,3
/v/n/v/u/a,3
/d/n/v/nh/n,3
/n/v/r/u/v,3
/q/v/v/v/n,6
/n/v/n/n/nd,3
/r/v/u/v/r,3
/u/v/d/u/r,3
/v/n/c/n/v,3
/u/d/d/v/n,3
/n/n/n/u/d,3
/r/u/v/u/v,10
/v/v/u/d/n,5
/n/a/v/v/u,3
/n/v/v/r/r,3
/r/v/a/v/v,4
/v/d/v/d/d,4
/a/d/n/d/n,3
/a/v/v/n/c,2
/d/m/d/nh/v,2
/d/n/d/nd/nh,2
/n/a/n/n/v,3
/v/d/u/n/n,3
/n/v/v/a/a,3
/v/n/m/n/v,7
/d/r/v/r/v,3
/r/n/r/v/v,6
/r/u/v/n/n,3
/n/c/a/n/n,3
/n/d/v/d/u,6
/v/d/n/u/n,3
/v/n/c/a/n,3
/n/v/n/m/n,3
/m/v/v/v/d,5
/u/v/nh/u/v,4
/d/v/n/c/v,4
/d/v/v/u/u,6
/v/u/v/v/m,3
/v/u/u/n/v,8
/v/r/v/d/v,11
/d/n/v/r/u,5
/n/v/v/v/p,3
/v/u/r/v/u,3
/a/d/u/v/n,2
/a/n/p/n/v,2
/v/d/v/a/d,3
/v/r/v/r/d,3
/a/v/d/q/v,2
/c/u/d/u/n,2
/a/u/n/u/v,2
/r/a/v/v/v,4
/a/n/u/n/v,4
/d/n/v/v/r,3
/r/p/v/n/v,3
/r/v/n/v/u,3
/n/u/r/n/v,7
/n/a/n/d/n,3
/m/n/v/u/v,3
/v/u/n/d/p,3
/v/v/p/v/v,9
/d/d/u/v/n,5
/u/n/v/a/v,3
/a/n/u/v/v,2
/c/n/nh/v/n,2
/d/u/v/nh/v,2
/d/u/n/n/v,6
/n/p/d/v/n,3
/d/r/n/n/n,3
/d/v/n/d/m,3
/d/u/v/v/r,3
/d/v/nh/v/u,3
/u/d/n/d/n,3
/r/v/d/n/v,10
/v/m/n/v/n,3
/n/v/n/nh/v,3
/a/n/r/q/v,2
/v/v/u/n/d,7
/c/v/d/v/u,3
/u/p/v/v/v,3
/v/n/d/u/d,6
/c/n/v/d/n,2
/d/a/v/n/u,2
/n/n/v/u/u,3
/v/d/d/n/n,3
/v/n/v/a/n,3
/n/n/u/n/u,3
/n/nd/d/v/n,3
/r/u/u/v/u,3
/v/u/n/u/n,3
/r/n/d/r/v,3
/v/n/n/r/u,3
/c/v/d/v/n,2
/v/v/n/m/v,4
/v/n/n/v/a,3
/u/d/v/v/nh,3
/a/d/n/r/v,2
/a/r/n/v/v,2
/u/n/v/n/u,12
/u/d/n/d/u,3
/d/n/r/n/v,3
/c/r/r/v/v,2
/d/r/v/v/d,5
/d/v/v/c/v,7
/u/v/u/a/n,4
/v/v/r/v/d,8
/m/n/u/v/n,3
/n/v/m/n/v,3
/n/v/n/p/u,3
/q/n/v/v/v,3
/n/v/v/u/r,3
/u/v/v/v/m,7
/u/n/q/v/u,3
/v/nh/v/v/u,3
/v/u/n/p/n,3
/n/i/v/v/n,3
/v/v/q/u/v,3
/a/d/r/v/v,2
/a/u/a/d/v,2
/a/v/n/n/n,2
/d/v/p/v/v,3
/n/u/d/n/v,3
/n/v/p/v/v,3
/nh/nh/ws/ws/u,3
/v/u/d/n/d,4
/n/m/d/v/v,3
/n/u/u/v/d,3
/n/v/v/p/d,3
/n/a/n/n/d,6
/p/v/v/n/v,6
/d/n/v/m/n,2
/ws/ws/ws/ws/n,6
/ws/ws/ws/n/v,4
/a/d/d/ws/ws,3
/d/d/ws/ws/ws,3
/d/ws/ws/ws/ws,3
/r/n/v/d/v,3
/r/u/n/n/r,3
/u/v/n/d/u,3
/n/d/v/u/r,3
/a/u/a/u/r,2
/c/u/d/v/n,2
/d/n/v/n/nh,2
/d/v/n/d/d,2
/d/v/n/v/m,2
/n/n/v/m/n,3
/v/v/d/nd/v,4
/n/m/v/n/v,3
/n/v/v/p/n,3
/r/u/n/v/r,3
/v/d/d/u/v,3
/d/n/a/u/v,3
/v/n/v/v/m,3
/n/p/v/n/n,3
/u/n/n/m/v,3
/d/n/n/n/a,2
/d/m/n/n/d,3
/v/v/v/m/n,3
/v/n/v/c/v,4
/v/n/r/d/v,3
/v/d/n/d/n,3
/v/n/v/p/n,3
/d/d/v/u/u,3
/d/v/r/r/n,5
/u/n/n/nh/u,3
/a/n/d/v/v,2
/a/n/r/n/v,2
/d/n/u/d/n,2
/a/v/m/v/v,2
/d/n/v/m/u,2
/n/d/v/v/nh,3
/n/m/u/v/v,3
/n/v/n/n/p,4
/n/n/p/d/u,3
/n/d/v/p/v,3
/n/u/v/v/a,3
/n/n/r/v/u,3
/n/v/a/d/v,7
/n/nt/n/v/n,3
/v/v/r/v/a,3
/d/d/u/r/u,3
/d/u/v/u/r,3
/n/nh/v/v/n,6
/d/a/n/n/v,3
/u/d/n/v/v,9
/a/n/d/d/v,2
/d/n/u/u/v,2
/d/u/d/n/r,2
/d/a/d/v/u,3
/v/v/m/d/v,3
/d/v/n/p/n,3
/v/n/v/v/a,3
/v/u/u/d/m,3
/n/d/m/v/n,3
/c/v/n/n/v,3
/n/v/d/r/v,3
/u/r/v/u/v,3
/v/a/d/v/v,3
/n/r/d/v/v,3
/d/v/d/u/d,2
/v/v/n/d/r,4
/d/v/m/v/u,3
/n/c/n/v/v,3
/n/r/v/v/d,3
/r/a/v/u/v,3
/p/n/v/r/v,3
/r/v/m/v/n,3
/v/u/d/n/n,4
/q/v/n/v/u,3
/a/v/b/u/d,2
/a/v/v/u/n,2
/d/d/n/v/nd,2
/d/n/v/nd/d,2
/n/n/m/r/v,2
/v/v/r/n/d,5
/v/v/p/v/n,3
/v/u/v/u/u,3
/a/n/u/n/n,2
/a/u/n/v/v,2
/d/n/n/u/u,2
/r/n/v/d/n,3
/d/a/v/d/u,2
/n/nd/n/v/n,3
/v/r/v/r/n,3
/d/u/d/n/d,2
/d/v/n/q/u,3
/d/v/nh/v/c,2
/d/v/r/u/nh,2
/d/v/v/v/nh,2
/n/m/v/u/d,3
/d/n/v/u/r,4
/n/v/r/n/d,3
/n/v/u/r/n,3
/v/v/r/n/u,3
/v/d/d/n/d,4
/d/v/u/u/n,3
/r/v/v/v/a,3
/a/v/v/n/a,2
/d/v/d/d/nh,2
/n/a/n/v/d,3
/u/n/v/d/n,4
/m/v/d/u/d,3
/c/n/v/n/v,3
/d/r/n/d/v,3
/n/d/u/u/v,3
/n/m/n/d/u,3
/n/m/m/m/n,20
/m/m/m/n/v,19
/m/m/n/v/v,19
/n/n/m/m/m,17
/m/n/m/m/m,12
/n/u/n/v/d,3
/v/nh/d/v/v,4
/u/u/r/v/n,3
/v/d/u/d/n,3
/n/d/d/v/d,3
/v/d/n/n/n,3
/a/d/v/m/v,2
/d/a/u/v/n,2
/a/d/r/u/d,2
/a/d/v/n/v,2
/d/v/u/r/u,3
/m/v/n/d/u,3
/v/n/r/v/r,4
/n/u/n/r/u,3
/p/n/n/n/v,3
/u/v/v/n/nh,3
/d/u/n/u/n,3
/n/v/n/p/v,3
/r/u/n/v/v,3
/n/n/n/v/nh,3
/n/m/u/n/v,3
/nd/n/v/d/v,3
/r/v/v/u/r,3
/p/v/v/n/d,3
/d/d/n/v/d,3
/n/q/n/v/n,3
/u/n/n/n/u,3
/r/u/v/u/n,3
/v/n/n/n/c,3
/v/u/n/d/n,4
/r/v/u/n/d,4
/d/d/n/a/n,3
/d/v/p/n/n,3
/u/v/v/n/a,3
/n/r/v/v/r,3
/n/v/a/n/d,3
/d/v/m/v/m,3
/n/v/a/d/n,3
/v/m/v/m/v,6
/m/v/m/v/v,3
/v/n/n/n/m,3
/c/v/d/d/v,2
/d/d/u/d/n,2
/n/v/q/n/v,3
