词性,出现次数
/d/n/v/v/v,161
/v/v/v/u/v,299
/d/n/n/v/n,18
/n/d/n/n/v,8
/n/v/n/n/v,291
/r/v/n/n/d,4
/v/d/n/n/v,13
/v/v/d/v/v,315
/n/n/v/n/v,311
/n/n/n/v/v,127
/u/u/n/v/v,8
/n/d/v/n/v,28
/n/n/u/v/v,35
/v/n/v/d/v,12
/d/v/n/v/u,16
/v/n/m/v/v,12
/v/n/n/v/n,263
/n/v/v/n/d,19
/d/v/n/n/n,19
/n/v/v/n/n,174
/v/v/n/d/v,139
/v/v/v/r/v,187
/v/d/v/d/d,5
/v/n/v/v/r,33
/d/n/u/r/v,4
/d/n/d/u/v,8
/n/v/v/v/r,44
/n/n/n/d/n,5
/n/n/u/n/v,5
/n/v/n/d/v,45
/n/n/n/n/v,100
/v/v/d/n/d,14
/v/v/n/u/n,8
/n/u/v/v/v,93
/d/u/v/n/v,22
/n/n/v/u/v,29
/u/v/n/v/u,6
/v/u/d/v/u,6
/v/n/d/n/v,54
/v/v/v/v/r,139
/d/u/v/v/v,87
/v/v/n/v/d,45
/n/v/d/v/v,143
/v/n/u/v/n,11
/n/n/d/v/v,24
/v/n/v/v/d,62
/n/n/u/n/n,9
/v/n/n/m/n,5
/n/n/m/n/n,4
/v/r/n/v/v,25
/a/v/v/v/v,30
/n/u/n/v/v,22
/v/v/n/n/n,99
/a/n/v/v/n,6
/v/v/u/v/r,10
/n/v/n/n/r,22
/v/n/v/n/n,166
/r/u/r/v/u,3
/r/u/u/r/v,3
/u/v/v/v/u,43
/u/u/v/v/v,37
/d/m/n/v/v,3
/ws/ws/ws/ws/ws,54
/v/v/r/v/u,17
/v/v/n/v/r,32
/n/v/n/n/n,134
/d/n/d/n/n,17
/n/d/v/v/v,151
/v/n/n/n/v,171
/d/u/v/v/n,18
/v/r/v/v/r,22
/v/v/v/r/r,8
/d/u/d/r/d,6
/n/v/v/v/u,122
/u/d/v/v/m,5
/v/v/u/d/u,5
/a/u/v/v/v,4
/u/n/n/v/u,7
/d/v/u/v/u,6
/n/d/v/u/v,17
/n/v/u/v/u,10
/n/v/v/n/u,39
/r/q/v/v/n,6
/r/r/n/v/v,9
/r/r/r/n/v,9
/v/u/r/v/v,19
/d/v/d/v/v,49
/n/v/n/v/d,29
/n/v/v/a/n,5
/v/d/v/u/n,8
/c/v/v/v/v,19
/r/v/v/u/v,28
/v/v/n/r/r,4
/d/v/v/d/v,28
/n/n/v/v/u,31
/n/v/n/v/u,41
/v/u/v/v/r,8
/r/v/n/v/v,55
/v/v/a/v/r,3
/v/v/r/r/u,3
/d/v/v/d/n,11
/d/v/v/v/u,26
/v/n/v/n/u,32
/u/v/n/d/v,17
/v/d/v/u/v,28
/d/v/d/v/d,5
/d/v/r/v/v,13
/n/d/u/v/v,23
/n/v/v/nh/v,5
/r/v/v/n/v,58
/n/v/n/u/v,30
/v/n/d/v/v,123
/v/n/v/d/n,40
/n/n/n/n/d,11
/d/n/d/v/v,27
/d/v/d/v/u,10
/v/v/r/n/v,23
/r/v/v/r/v,45
/n/u/v/d/n,5
/u/v/r/v/v,41
/v/n/v/u/n,47
/n/n/d/v/n,26
/d/v/n/nt/v,6
/v/n/v/r/v,39
/v/u/v/n/v,73
/d/n/d/v/u,3
/d/v/v/n/r,3
/v/v/v/u/d,12
/u/v/n/v/n,27
/n/v/u/v/v,98
/u/v/v/v/n,130
/v/v/u/n/v,66
/r/n/n/d/v,8
/n/n/n/r/n,8
/v/n/r/d/v,14
/a/n/n/n/n,6
/m/n/v/v/v,10
/v/v/v/n/u,29
/v/v/v/n/d,77
/v/r/n/n/v,6
/d/n/v/v/n,77
/u/n/v/v/n,26
/v/u/v/u/v,24
/n/d/n/r/v,12
/u/v/u/v/u,15
/n/r/v/v/u,12
/u/v/v/v/d,33
/v/u/v/d/n,6
/c/v/v/v/r,4
/d/n/n/v/v,29
/d/v/r/v/u,4
/n/v/n/u/n,4
/v/v/n/d/u,8
/d/n/u/r/d,3
/d/n/v/d/d,3
/d/n/r/v/n,8
/d/n/v/d/v,35
/d/v/d/n/v,22
/n/n/d/n/v,36
/n/v/r/n/n,5
/r/v/v/v/n,45
/r/v/n/d/u,5
/n/r/v/v/n,34
/v/u/v/v/u,32
/u/n/v/v/v,64
/n/u/v/n/v,45
/a/n/u/n/u,4
/a/v/v/v/n,23
/b/n/v/n/n,4
/d/m/v/u/u,7
/d/nd/nh/q/r,4
/r/u/v/v/v,27
/d/v/n/v/n,46
/v/n/v/n/d,22
/v/v/n/r/v,86
/v/n/r/v/n,13
/v/v/u/n/n,18
/v/d/v/d/v,30
/n/v/v/d/v,112
/v/r/d/u/v,5
/v/a/v/v/v,15
/n/d/v/v/u,22
/u/v/u/u/v,5
/v/q/v/v/v,13
/v/v/n/m/v,5
/v/d/u/v/n,18
/u/v/u/v/v,16
/v/v/u/v/n,66
/v/n/u/u/n,5
/v/u/n/v/n,32
/n/v/n/v/r,18
/v/v/v/v/m,8
/v/v/m/n/v,6
/v/v/v/c/v,5
/r/v/v/v/d,10
/u/v/d/v/n,4
/v/u/v/d/v,18
/d/u/v/v/u,10
/v/n/n/u/v,16
/d/n/n/u/n,6
/n/n/m/v/v,6
/n/n/u/v/u,10
/n/n/v/n/a,6
/n/v/a/v/d,6
/n/v/d/n/n,18
/v/v/v/u/u,7
/v/n/d/r/n,3
/n/d/u/v/n,15
/v/u/v/n/n,10
/n/u/v/v/n,14
/v/n/v/d/d,6
/v/n/r/n/v,11
/d/v/u/m/v,6
/r/n/d/v/v,6
/v/n/v/p/v,6
/v/v/d/v/nh,6
/n/d/n/d/n,13
/d/n/d/n/d,7
/r/n/v/v/d,6
/u/r/n/r/v,6
/v/n/n/v/u,38
/a/v/n/v/v,6
/i/m/v/v/n,6
/m/v/u/v/v,10
/u/u/u/u/u,28
/n/d/v/m/u,6
/u/u/d/v/n,6
/a/v/u/v/n,4
/d/d/u/v/v,4
/n/v/u/u/v,13
/u/n/v/u/u,6
/v/n/v/u/u,14
/v/r/v/d/n,11
/v/u/n/n/n,18
/n/d/v/v/d,9
/d/d/v/v/v,34
/m/v/n/v/v,10
/n/v/n/d/n,18
/d/n/n/d/v,8
/r/r/v/v/r,4
/d/v/v/u/v,35
/v/r/u/v/v,25
/v/u/d/v/v,27
/m/v/n/n/v,8
/n/r/n/v/v,11
/v/d/r/v/v,19
/d/n/r/v/v,4
/u/v/v/n/n,17
/a/u/n/u/n,6
/d/u/r/v/n,6
/n/v/r/v/v,52
/n/v/d/v/u,6
/v/d/u/n/v,14
/n/d/n/v/u,6
/u/v/n/v/r,6
/v/m/v/n/v,10
/d/a/d/v/n,5
/n/n/n/n/m,5
/a/n/n/v/v,9
/d/n/v/v/r,6
/d/v/v/d/u,6
/d/v/u/v/n,16
/v/v/m/v/v,29
/v/d/v/v/r,12
/n/n/v/q/v,3
/r/u/v/v/a,3
/u/v/v/a/n,9
/d/d/v/d/u,4
/d/m/v/m/m,2
/m/n/d/d/v,2
/n/n/n/n/a,5
/n/r/u/v/v,2
/v/v/u/v/u,9
/n/v/u/u/n,12
/u/v/v/m/v,4
/d/u/u/d/v,4
/n/n/v/v/d,17
/u/v/n/n/n,15
/n/u/v/v/u,20
/u/n/n/v/v,13
/d/v/n/d/v,11
/u/v/d/v/v,24
/d/u/r/u/v,4
/n/v/a/v/v,14
/v/v/v/d/d,4
/v/v/v/n/c,4
/c/v/v/n/v,3
/d/r/u/u/v,3
/v/n/n/d/v,4
/v/d/v/v/n,70
/v/v/v/n/r,32
/n/n/d/u/v,7
/v/n/u/v/v,47
/v/u/n/v/u,8
/v/v/u/r/v,20
/d/v/v/n/d,9
/n/d/n/v/n,24
/d/n/v/v/u,36
/d/d/d/v/n,4
/d/u/u/v/d,4
/d/v/c/u/a,4
/n/n/n/d/v,8
/n/u/v/u/v,4
/n/v/r/r/v,7
/n/d/v/d/u,6
/v/d/u/v/v,44
/v/v/v/d/u,36
/a/v/d/d/r,4
/r/v/v/v/u,17
/d/v/v/r/v,9
/n/n/v/u/n,8
/p/v/q/v/v,4
/v/r/v/v/u,17
/n/v/u/n/v,45
/d/v/r/d/v,4902
/r/d/v/r/d,4905
/v/r/d/v/r,4905
/r/n/u/n/v,5
/n/a/v/r/n,4
/n/n/n/u/u,4
/r/n/n/v/v,9
/d/u/v/n/n,10
/n/m/v/r/v,6
/v/n/a/n/v,18
/v/d/u/n/n,9
/n/u/d/u/v,4
/d/n/v/r/n,10
/n/v/v/u/u,13
/a/v/v/v/u,6
/v/v/d/v/d,30
/n/v/n/r/u,8
/u/v/v/d/v,21
/v/u/u/u/v,12
/v/v/d/n/n,15
/n/v/v/r/u,15
/u/u/v/v/d,3
/a/u/u/v/v,2
/a/v/n/a/v,2
/c/v/n/m/n,2
/d/u/v/u/u,2
/n/v/v/m/v,5
/u/n/v/n/v,12
/v/p/v/n/n,5
/d/r/v/v/v,12
/r/v/v/d/v,19
/n/v/p/n/v,6
/r/r/v/r/v,14
/v/d/u/v/d,6
/d/n/v/n/n,15
/n/d/v/d/n,4
/v/d/n/d/v,4
/a/v/n/v/r,4
/d/v/n/v/d,8
/v/v/n/u/v,60
/v/d/v/d/u,4
/v/d/v/v/d,24
/v/u/d/n/d,6
/n/d/n/n/n,4
/n/n/d/n/n,4
/n/n/n/v/u,20
/v/v/r/r/v,24
/u/u/v/n/n,4
/a/v/n/n/v,7
/v/u/u/v/u,4
/r/n/v/v/n,21
/d/n/n/d/n,4
/r/d/n/v/v,8
/u/v/u/v/n,30
/v/v/n/r/n,13
/n/d/v/n/r,6
/u/n/v/n/n,15
/v/v/u/u/d,7
/v/v/nh/v/v,5
/a/v/v/d/u,3
/n/a/v/n/v,6
/n/n/v/a/u,6
/n/v/m/v/v,14
/d/v/a/u/u,2
/d/v/v/n/a,2
/n/d/r/r/n,2
/n/r/v/u/r,2
/n/u/u/v/v,2
/v/u/u/d/v,4
/n/u/n/v/u,5
/n/v/r/n/v,8
/u/v/n/v/d,5
/p/v/v/n/v,9
/m/v/v/v/v,30
/v/v/v/n/nh,6
/u/v/v/nh/v,5
/d/v/n/r/d,6
/r/r/v/u/v,9
/u/n/v/v/d,6
/v/d/v/n/r,11
/v/n/d/v/r,6
/r/n/r/v/v,4
/n/r/v/n/v,11
/u/d/u/v/v,9
/c/n/m/n/n,3
/r/d/v/v/n,4
/v/n/d/v/n,32
/n/n/v/n/u,15
/n/v/u/v/d,3
/n/v/v/r/n,3
/n/v/v/u/r,3
/v/n/r/n/u,3
/n/n/v/r/v,4
/v/r/r/v/v,11
/n/r/u/r/v,3
/n/u/n/r/v,3
/n/u/v/r/v,3
/r/n/v/v/v,26
/r/v/u/v/v,19
/n/v/a/v/n,5
/n/v/n/r/v,22
/v/n/u/u/v,16
/r/v/v/n/n,10
/n/d/u/u/n,4
/v/d/u/u/u,4
/v/d/r/v/u,8
/d/p/v/a/v,6
/u/n/v/v/u,17
/v/n/n/v/d,12
/v/u/n/n/v,18
/n/p/v/d/v,6
/d/v/n/u/d,4
/d/u/r/v/v,8
/d/d/d/r/c,4
/d/n/u/v/n,4
/d/r/n/u/d,4
/d/v/d/d/d,4
/m/r/v/v/q,4
/m/u/a/v/v,4
/v/d/n/n/n,5
/r/v/v/d/n,8
/a/r/v/v/d,4
/d/n/m/v/n,4
/v/v/d/u/n,6
/v/n/a/v/v,6
/a/r/u/d/n,4
/d/d/v/d/a,4
/d/v/u/n/u,10
/r/r/v/v/n,8
/r/v/r/v/r,8
/u/r/v/n/v,8
/v/r/n/v/u,8
/r/n/v/u/v,6
/r/u/d/d/v,6
/n/v/d/v/d,10
/v/n/d/u/v,6
/u/u/v/u/v,7
/r/u/d/v/v,6
/n/n/n/m/v,6
/n/n/v/d/n,10
/v/u/v/r/v,15
/r/n/v/v/u,10
/r/n/r/v/n,6
/n/v/v/d/n,24
/n/v/v/n/r,10
/u/v/v/v/a,4
/d/v/v/u/n,17
/n/v/r/n/d,6
/u/d/n/n/v,6
/u/u/u/v/v,5
/v/u/v/u/n,5
/n/v/v/v/m,4
/r/v/u/v/n,4
/r/u/v/u/v,10
/u/d/v/v/v,11
/v/v/d/u/v,11
/v/u/n/u/v,9
/d/v/u/r/n,6
/d/v/v/u/u,6
/n/n/n/n/u,12
/q/u/n/v/v,6
/r/v/n/v/n,10
/n/v/r/v/n,11
/d/v/v/u/r,4
/u/v/n/r/v,4
/v/v/d/v/r,10
/v/v/n/v/nd,6
/a/n/d/v/u,4
/i/i/i/i/i,6
/v/u/m/v/v,10
/n/u/d/v/n,4
/n/v/v/u/n,22
/n/u/n/n/n,10
/v/n/d/d/n,4
/v/v/u/u/v,11
/v/n/u/r/v,5
/r/v/r/v/v,4
/n/v/n/v/a,6
/u/d/v/u/v,6
/n/n/n/m/n,6
/n/r/n/n/v,13
/v/n/v/a/d,6
/v/n/n/a/v,5
/n/d/n/d/u,5
/u/d/n/v/v,13
/n/p/v/v/v,12
/u/v/v/r/n,6
/c/n/n/n/n,4
/d/n/n/v/u,4
/n/a/n/n/n,6
/n/n/a/n/n,6
/v/v/r/v/d,6
/n/d/n/v/d,3
/d/v/m/v/n,6
/m/n/v/n/v,6
/n/v/d/u/u,6
/r/u/v/n/v,12
/u/n/v/d/u,6
/u/r/n/v/v,6
/u/v/n/v/a,6
/n/v/d/v/r,3
/n/v/p/u/v,3
/u/v/n/n/v,16
/v/u/r/v/r,5
/v/v/r/d/v,5
/c/v/n/v/n,6
/d/v/d/v/n,6
/r/n/v/n/v,16
/d/n/v/u/c,6
/d/v/r/v/r,4
/u/v/v/n/u,4
/n/n/n/d/u,4
/n/r/v/d/d,4
/n/v/d/r/r,6
/n/v/v/u/d,6
/p/v/n/v/v,6
/v/d/r/r/n,6
/v/n/d/v/d,6
/v/n/m/v/n,5
/n/v/v/d/u,13
/v/d/v/d/r,4
/a/v/u/v/v,3
/u/n/n/n/n,8
/p/n/n/n/n,8
/n/v/u/n/d,6
/v/p/n/n/n,6
/n/r/v/n/n,10
/v/v/u/d/v,24
/nh/nh/nh/nh/nh,14
/p/v/v/v/v,5
/d/r/v/v/n,8
/d/v/u/n/v,6
/r/d/v/v/v,6
/n/n/n/r/r,6
/r/u/r/u/v,6
/u/n/v/r/v,6
/v/d/u/v/r,6
/v/nh/v/v/v,6
/v/v/u/n/d,13
/d/u/u/u/n,4
/a/q/v/r/v,3
/d/u/r/u/d,6
/v/n/d/n/u,6
/v/v/d/v/m,6
/a/d/v/v/u,4
/d/n/nt/v/u,4
/d/r/u/v/u,4
/d/v/u/r/v,4
/v/r/v/u/v,10
/v/v/v/u/r,10
/d/r/v/u/v,4
/d/u/d/u/v,4
/d/d/v/v/u,8
/n/u/n/v/n,4
/d/n/v/v/d,10
/n/d/p/v/v,6
/n/n/d/u/u,6
/n/n/v/a/n,6
/n/v/d/v/n,6
/v/n/v/a/n,4
/v/u/n/r/v,8
/u/u/d/v/v,5
/n/v/u/d/v,5
/v/u/r/v/n,10
/d/u/v/u/n,6
/n/n/n/a/n,4
/a/v/v/n/n,6
/n/n/d/n/u,6
/v/v/n/a/v,5
/n/r/r/v/n,4
/d/d/n/v/n,3
/d/v/v/u/d,3
/r/r/v/n/v,9
/r/u/r/d/v,3
/a/c/v/r/u,3
/v/v/a/v/v,10
/v/u/n/p/v,8
/n/u/u/v/n,6
/d/v/a/u/v,3
/v/v/v/v/a,19
/v/v/n/n/d,21
/r/n/n/u/v,4
/n/a/v/v/v,6
/n/r/v/n/nh,6
/r/v/r/d/n,6
/u/u/n/v/u,6
/v/d/v/d/p,6
/v/n/v/d/u,10
/v/u/r/n/v,6
/m/m/m/m/m,24
/u/n/v/d/v,5
/v/n/n/u/n,4
/n/u/v/v/d,6
/v/u/v/r/u,6
/v/r/v/r/v,5
/n/d/v/u/d,4
/v/u/r/v/u,5
/d/n/d/v/n,6
/d/v/r/u/n,8
/d/v/v/v/r,10
/n/d/v/a/v,6
/n/v/v/q/nt,7
/v/v/q/nt/v,7
/m/v/r/n/v,6
/n/m/v/v/n,6
/a/p/n/m/v,5
/m/m/v/r/n,5
/nt/v/q/v/n,5
/p/n/m/v/v,5
/d/v/n/r/v,10
/d/v/r/n/v,2
/n/n/r/v/v,6
/n/n/u/v/n,2
/nh/v/v/v/u,2
/r/d/d/v/d,2
/n/v/m/v/n,4
/v/d/v/v/u,4
/v/v/v/v/nh,6
/d/r/v/n/v,3
/v/r/v/v/d,3
/a/r/n/n/v,2
/a/v/n/p/v,2
/a/r/r/v/n,4
/c/u/n/n/u,4
/v/v/v/u/m,5
/v/d/v/d/n,6
/v/d/v/n/n,9
/v/m/n/n/v,6
/a/v/v/n/v,3
/n/u/v/n/d,3
/a/u/v/n/v,4
/d/u/n/v/v,10
/a/n/v/c/v,4
/c/v/m/d/n,4
/d/n/n/n/a,4
/n/d/d/n/v,4
/n/v/n/d/u,8
/nh/v/n/v/v,4
/n/p/v/u/v,4
/n/r/n/d/u,4
/r/r/r/r/r,4
/v/n/d/d/v,4
/a/d/d/u/v,3
/d/n/v/u/n,3
/n/nh/v/v/v,7
/n/v/n/n/d,4
/v/u/r/n/n,4
/d/u/d/v/v,6
/v/n/v/u/d,6
/r/v/n/v/r,6
/v/v/d/d/u,6
/v/v/v/r/n,6
/a/n/u/v/v,4
/d/m/u/v/v,4
/v/v/a/n/v,7
/d/v/v/v/m,5
/v/a/v/u/v,5
/u/d/v/d/v,4
/d/p/v/v/v,4
/v/m/v/v/v,10
/d/n/n/n/v,5
/d/v/n/n/d,6
/a/v/n/n/n,8
/v/n/a/v/n,6
/v/v/d/a/v,6
/a/n/v/v/v,8
/a/v/n/v/n,8
/a/v/v/v/d,8
/v/n/c/u/n,4
/n/n/v/n/c,3
/a/a/d/v/v,2
/r/u/v/v/n,4
/r/v/v/u/n,4
/u/r/n/d/v,4
/n/n/d/u/n,6
/v/v/d/d/n,8
/n/d/m/v/v,6
/v/d/d/n/v,6
/n/v/n/r/n,4
/c/n/v/n/n,4
/c/v/v/v/n,4
/u/n/u/d/d,3
/d/v/u/u/v,4
/u/n/d/u/u,4
/d/u/n/v/u,3
/n/m/n/v/v,6
/u/d/u/n/n,6
/v/v/v/m/n,6
/a/n/u/n/n,3
/a/v/v/u/r,3
/u/r/u/n/v,6
/u/u/n/n/v,6
/v/d/n/r/v,6
/v/n/u/n/v,4
/u/u/n/v/n,3
/v/v/v/nh/v,6
/d/v/nl/v/nd,4
/d/v/r/r/r,4
/d/v/r/v/n,4
/n/nh/n/v/r,4
/u/d/u/v/u,6
/a/d/v/v/v,6
/a/i/v/n/r,4
/a/u/r/r/u,4
/d/u/n/n/v,4
/d/n/d/n/v,9
/d/n/r/ns/n,3
/n/r/ns/n/v,3
/n/v/r/d/v,3
/ns/n/v/r/d,3
/r/d/n/r/ns,3
/r/ns/n/v/r,3
/d/v/r/d/n,2
/n/v/a/n/v,3
/n/v/u/r/u,3
/d/d/u/v/n,2
/d/u/n/q/n,2
/n/n/u/u/v,4
/n/v/q/v/n,6
/q/v/n/v/n,6
/v/u/r/u/v,4
/n/a/n/v/v,4
/n/v/d/u/v,4
/d/u/v/v/c,4
/m/n/n/n/v,4
/m/u/v/v/n,4
/d/v/r/v/d,5
/v/a/v/v/n,3
/u/d/v/v/n,5
/n/d/v/d/v,4
/n/n/a/n/v,4
/n/c/v/u/n,8
/v/v/v/a/n,8
/a/n/v/d/n,4
/d/n/r/u/v,6
/n/d/n/u/n,6
/nh/u/v/v/u,6
/v/d/u/v/u,6
/v/n/n/v/r,6
/v/u/v/m/v,6
/v/u/n/r/n,6
/v/v/u/d/n,6
/d/a/r/v/v,4
/m/n/n/v/v,6
/n/m/v/v/v,3
/d/u/d/n/v,4
/n/d/v/u/r,4
/r/v/d/v/v,4
/u/d/r/v/v,8
/a/d/v/v/d,4
/a/u/u/v/r,4
/a/v/n/d/v,4
/a/v/u/n/n,4
/c/r/u/r/v,4
/d/d/p/n/d,4
/n/v/v/d/r,6
/v/d/u/d/v,6
/a/v/d/v/d,6
/r/d/v/d/v,4
/v/n/d/n/d,4
/r/v/u/n/v,4
/n/v/n/c/n,3
/v/u/n/u/u,3
/a/r/n/d/n,2
/a/u/v/d/u,2
/n/i/n/v/v,4
/v/a/n/v/v,4
/d/n/n/v/d,8
/a/n/r/v/v,4
/d/v/m/v/v,4
/d/v/u/n/n,4
/i/r/r/v/v,4
/n/n/n/d/a,4
/n/v/q/d/v,4
/r/n/r/v/r,4
/r/u/nh/v/q,4
/u/i/d/v/r,4
/u/n/n/u/v,4
/v/n/v/nh/v,4
/u/n/v/v/r,5
/u/n/n/n/u,3
/v/v/v/r/u,8
/nd/r/r/v/v,6
/r/r/v/v/v,6
/r/v/n/r/v,6
/a/v/n/v/u,4
/u/n/v/n/d,6
/v/n/r/v/u,4
/a/n/v/n/v,6
/a/v/v/d/v,6
/n/d/n/d/v,4
/d/v/d/u/v,3
/d/r/r/v/n,2
/n/m/m/v/n,2
/q/v/n/v/v,2
/r/d/d/v/u,2
/r/n/m/m/v,2
/r/v/d/r/r,2
/n/n/n/r/v,4
