词性,出现次数
/d/n/v/d/n,5
/n/r/n/r/v,4
/u/u/n/v/v,4
/v/v/n/d/n,15
/n/n/n/u/v,4
/n/n/u/v/n,4
/v/d/u/n/n,4
/v/v/v/v/d,33
/r/n/v/v/v,11
/v/d/v/d/n,12
/d/v/d/v/v,12
/d/v/v/v/n,22
/v/v/v/r/u,10
/r/v/r/v/n,5
/r/v/u/v/v,5
/n/v/n/n/n,13
/d/n/v/n/n,4
/n/n/n/n/v,15
/n/u/v/n/v,12
/v/r/v/r/v,6
/n/n/v/u/v,4
/v/n/v/v/r,4
/n/v/v/r/v,3
/d/n/u/v/q,2
/d/n/v/v/m,2
/m/n/v/v/n,2
/m/p/d/v/v,2
/n/v/u/v/n,5
/n/v/v/v/r,4
/u/v/n/n/v,4
/u/v/v/v/n,9
/n/n/v/v/r,7
/v/v/u/v/n,50
/u/v/v/u/u,4
/d/n/m/n/n,3
/n/d/n/n/d,3
/n/d/v/n/n,7
/n/r/n/v/v,3
/v/u/v/r/v,5
/v/v/v/v/nh,4
/d/u/n/v/v,3
/u/n/u/v/n,4
/v/v/n/v/u,9
/ws/ws/ws/ws/ws,14
/n/v/u/n/u,6
/n/v/u/n/v,18
/u/n/v/n/n,9
/u/u/v/v/u,6
/u/v/n/v/n,6
/v/r/v/n/v,11
/v/u/v/n/d,6
/d/d/v/v/v,5
/r/v/v/n/v,5
/v/r/v/v/n,8
/v/u/n/v/n,20
/v/n/v/d/n,24
/v/v/n/v/d,10
/n/v/d/n/u,8
/n/v/n/v/d,12
/n/v/v/n/u,15
/a/v/n/v/v,4
/u/n/v/v/n,4
/v/v/d/v/n,28
/d/n/v/n/v,8
/n/u/v/v/r,8
/u/d/v/v/v,8
/v/v/v/d/u,8
/v/v/v/u/r,8
/d/n/d/v/n,6
/d/u/v/r/v,6
/n/n/v/v/u,6
/n/d/n/v/n,6
/nh/n/v/v/v,6
/v/u/v/n/v,12
/v/v/n/d/v,14
/n/n/v/n/n,20
/n/v/v/v/d,13
/v/v/d/d/v,5
/v/v/v/u/n,5
/v/v/r/v/v,17
/n/v/d/v/v,11
/v/d/v/r/v,7
/a/v/v/v/v,9
/n/n/v/n/r,10
/d/v/r/n/v,8
/a/n/n/n/v,6
/a/n/v/v/v,6
/m/v/n/n/v,6
/r/v/v/v/u,4
/v/d/v/v/d,4
/u/v/v/v/m,4
/u/v/d/u/v,3
/v/n/n/d/u,3
/v/v/d/n/n,3
/r/v/v/d/v,11
/v/u/v/n/n,5
/u/v/n/v/d,6
/v/n/n/d/n,6
/v/n/r/r/v,6
/v/u/p/n/v,6
/v/v/v/n/u,6
/u/d/v/u/d,4
/u/v/n/v/u,4
/d/v/n/v/u,9
/d/v/v/u/v,8
/n/n/v/n/u,4
/u/m/v/v/v,4
/v/d/v/n/v,4
/v/n/d/u/v,13
/v/d/v/u/n,6
/v/r/n/v/v,12
/d/v/v/n/n,10
/n/v/n/r/v,5
/v/n/u/n/v,13
/m/m/m/m/m,5
/u/v/d/v/v,5
/n/v/v/d/u,5
/d/v/n/v/v,14
/n/m/v/v/v,5
/n/r/n/v/u,5
/n/r/n/d/u,6
/n/r/v/n/v,6
/u/v/n/n/n,6
/v/u/u/u/v,6
/n/v/v/m/v,6
/u/n/v/n/v,6
/n/d/v/v/n,4
/n/u/r/v/u,4
/u/v/n/d/v,5
/n/v/v/v/u,4
/u/u/d/v/v,4
/n/v/n/v/u,12
/n/m/n/n/v,4
/n/v/m/n/v,3
/n/v/u/m/n,3
/n/v/n/n/r,5
/v/n/n/r/v,5
/n/v/d/n/v,12
/n/d/n/n/v,5
/n/v/v/d/v,5
/r/v/n/v/v,4
/v/d/d/v/v,4
/d/n/v/v/n,11
/u/v/v/u/v,13
/r/n/r/v/v,7
/v/u/v/v/u,12
/n/n/u/v/v,4
/v/u/n/u/d,4
/v/v/d/u/n,4
/nh/v/v/v/v,4
/u/d/n/n/v,4
/v/n/d/v/d,4
/v/v/nh/v/n,4
/n/v/a/v/v,3
/u/u/v/v/v,21
/v/u/u/v/v,6
/v/u/v/u/v,10
/v/v/n/m/u,6
/v/v/n/u/n,6
/d/n/n/v/u,4
/u/v/n/v/v,4
/v/n/v/d/v,12
/n/n/d/v/v,5
/d/v/n/d/v,4
/n/u/n/r/v,4
/u/v/v/n/n,9
/d/n/u/v/v,5
/v/n/v/u/n,17
/v/v/u/n/v,5
/d/v/u/v/u,6
/r/u/v/v/v,6
/v/p/v/d/v,6
/v/v/n/d/u,6
/v/v/v/d/n,6
/n/v/n/d/v,6
/n/v/n/m/u,4
/u/v/n/n/a,4
/d/n/n/v/n,4
/n/v/n/d/n,8
/n/n/n/d/n,4
/v/u/d/v/v,5
/n/v/r/u/n,8
/d/n/v/r/n,6
/n/v/p/v/n,6
/u/d/v/n/d,6
/v/n/a/n/v,6
/v/r/v/v/u,6
/v/u/v/v/r,6
/v/n/v/n/d,8
/n/u/v/v/n,5
/n/u/u/v/v,5
/u/r/v/v/v,10
/v/u/r/v/v,8
/n/n/r/v/v,6
/n/n/v/v/m,6
/v/v/u/d/v,5
/v/r/v/u/v,4
/v/u/d/v/d,4
/v/v/u/n/d,4
/d/d/n/d/n,3
/d/n/d/n/n,3
/v/v/u/v/d,5
/n/n/v/d/n,4
/v/v/u/u/v,6
