词性,出现次数
/n/n/v/d/v,17
/d/v/n/r/v,4
/n/v/v/v/a,7
/v/n/v/n/d,20
/v/v/nh/v/v,4
/n/v/u/v/d,18
/u/u/v/r/v,3
/v/u/v/d/v,11
/v/v/v/d/u,11
/v/r/d/u/v,3
/v/u/d/v/u,3
/u/v/v/v/d,4
/v/u/n/d/n,4
/v/v/d/v/n,15
/v/v/v/a/v,9
/d/v/u/r/v,3
/r/v/u/r/v,3
/nh/n/v/v/v,3
/u/v/v/u/n,6
/v/v/q/m/v,3
/a/v/a/v/a,2
/a/v/v/n/d,4
/d/d/n/v/u,2
/d/d/u/d/u,2
/d/d/v/n/p,2
/d/n/nh/v/v,2
/v/v/r/u/v,8
/a/v/r/v/v,2
/d/n/v/n/d,8
/d/v/d/n/v,6
/n/d/u/d/v,6
/n/r/n/v/n,14
/v/v/d/v/d,13
/a/n/n/u/u,2
/d/v/v/u/m,2
/m/ws/m/ws/ws,2
/v/v/d/n/v,30
/m/n/d/v/v,3
/u/d/v/v/d,3
/v/d/d/v/n,3
/n/v/n/r/v,8
/a/d/d/u/v,3
/d/v/d/n/n,3
/n/v/v/r/d,7
/v/d/n/n/v,6
/v/r/u/v/v,4
/n/v/nd/v/v,3
/r/u/v/v/u,3
/n/m/n/v/n,3
/n/n/a/v/v,3
/a/v/n/u/u,2
/d/d/r/u/u,2
/d/n/n/d/v,6
/n/n/d/n/n,3
/v/u/u/v/v,10
/n/nh/v/d/n,3
/n/u/v/u/v,3
/n/v/nh/v/u,3
/r/n/v/v/d,3
/v/n/r/n/d,3
/v/n/v/n/u,6
/v/nh/v/u/u,3
/d/n/v/v/u,9
/v/v/u/v/u,7
/v/n/n/m/v,4
/d/d/n/v/n,6
/d/r/n/v/u,3
/d/v/n/u/v,6
/d/u/n/r/v,3
/n/v/p/v/a,3
/v/d/n/v/v,30
/v/v/nh/u/v,3
/d/d/p/n/r,2
/a/v/r/u/u,3
/n/q/v/v/v,3
/u/d/n/v/v,10
/v/m/v/v/n,9
/v/v/nh/d/u,3
/v/v/u/d/d,3
/a/v/v/n/v,3
/n/n/v/n/r,7
/u/d/v/v/v,14
/v/n/v/u/n,10
/v/v/v/v/r,47
/r/v/v/u/v,10
/v/v/r/n/v,4
/v/v/v/n/d,33
/a/v/d/v/n,5
/n/d/u/d/n,3
/v/n/n/v/u,4
/v/v/v/nh/v,9
/d/n/v/v/nh,4
/n/v/u/u/n,3
/r/u/u/v/d,3
/u/u/n/d/v,7
/v/n/d/n/n,6
/v/u/u/n/v,3
/v/u/v/u/d,3
/a/d/n/c/n,2
/d/u/v/d/n,3
/r/v/v/r/v,3
/u/r/d/u/v,3
/u/r/u/p/v,3
/v/v/n/d/n,7
/v/n/n/d/q,3
/v/r/n/r/n,3
/a/d/n/u/n,2
/a/n/u/n/v,2
/c/r/v/d/u,2
/r/n/v/n/v,3
/n/d/v/u/u,3
/u/v/u/r/u,3
/u/v/u/v/n,3
/v/u/v/n/u,7
/d/n/v/d/n,3
/d/u/u/n/n,3
/n/d/n/n/n,3
/u/v/n/d/r,7
/nd/d/v/v/v,3
/n/r/v/n/v,9
/r/n/d/v/v,7
/v/r/n/v/v,3
/v/v/v/r/q,3
/n/v/v/n/u,17
/n/d/u/v/u,4
/u/v/n/v/d,4
/v/r/r/v/v,7
/v/nh/v/v/n,4
/v/v/n/r/n,4
/n/d/n/nh/v,3
/n/d/u/v/n,4
/n/v/v/v/d,41
/v/r/v/r/v,16
/v/n/v/u/a,3
/v/v/u/n/u,3
/a/v/d/n/n,2
/b/v/d/n/v,2
/d/n/a/n/d,3
/d/v/u/d/n,3
/n/r/v/n/n,3
/u/d/n/a/n,3
/u/m/v/v/v,3
/n/d/v/v/u,11
/d/u/r/v/d,3
/d/v/n/d/v,3
/n/r/d/v/v,3
/n/r/v/c/v,3
/n/v/v/r/v,13
/r/r/v/d/v,3
/r/d/v/n/v,3
/n/v/n/u/d,3
/r/v/n/v/n,6
/u/n/v/v/d,3
/u/v/r/u/u,3
/v/v/u/n/r,4
/v/v/v/u/n,24
/a/n/n/n/n,3
/u/r/v/u/v,4
/d/a/n/d/v,3
/n/d/n/d/v,3
/r/v/v/n/v,3
/u/n/v/n/n,3
/u/v/n/n/u,3
/a/v/n/n/n,6
/n/u/n/v/v,17
/v/n/v/n/r,3
/d/n/u/v/v,6
/d/u/v/n/v,10
/d/v/u/u/n,2
/a/v/v/u/v,5
/n/d/d/v/d,3
/n/v/d/v/r,6
/r/u/v/v/n,3
/n/n/m/v/m,5
/m/v/m/n/m,4
/m/v/n/n/m,4
/n/a/m/n/n,4
/n/m/v/m/n,4
/n/m/v/n/n,4
/v/m/v/m/n,4
/v/v/m/m/n,7
/m/m/n/u/n,5
/u/n/m/m/n,5
/m/m/n/v/r,4
/m/m/n/v/v,4
/n/v/m/v/v,10
/a/n/n/n/v,2
/d/v/u/v/u,7
/n/n/v/m/n,3
/u/r/n/u/v,3
/d/v/r/v/n,8
/u/u/v/u/v,4
/u/v/u/n/v,4
/n/n/d/v/v,16
/v/v/d/v/u,9
/u/v/n/n/n,4
/n/n/n/v/d,4
/u/d/r/n/v,4
/v/a/d/n/v,4
/v/d/v/u/n,7
/v/n/u/v/u,7
/v/r/v/n/r,4
/v/v/u/v/r,4
/d/v/v/d/v,6
/n/u/v/u/n,6
/v/n/u/v/n,6
/n/d/v/a/n,3
/v/d/n/d/n,3
/p/v/v/n/v,4
/a/n/v/v/n,3
/d/v/d/d/v,4
/u/n/v/v/n,15
/u/v/v/n/r,4
/v/u/v/a/v,4
/p/n/v/u/n,3
/v/d/n/v/m,3
/v/r/v/d/v,3
/n/v/u/d/v,4
/v/r/v/n/v,4
/a/u/v/u/v,3
/n/r/v/d/n,3
/n/v/a/v/u,3
/r/d/v/n/r,3
/v/n/u/d/u,4
/v/v/d/n/n,10
/d/u/v/r/v,4
/n/v/a/n/v,3
/m/n/v/m/v,3
/n/a/n/v/v,3
/r/v/r/v/v,9
/u/d/d/u/v,3
/u/r/r/v/d,3
/u/v/r/v/u,3
/v/r/v/u/v,7
/v/v/r/v/u,6
/n/u/v/v/u,9
/a/q/n/v/v,3
/d/v/r/n/d,3
/n/v/r/n/v,9
/v/n/n/v/d,3
/v/n/r/v/v,11
/d/d/u/v/d,2
/d/n/v/a/c,2
/n/d/d/n/u,4
/d/d/v/n/d,3
/a/v/n/d/v,2
/d/u/n/n/r,2
/n/a/u/r/n,2
/n/n/n/nz/n,2
/u/c/d/n/u,2
/n/r/v/v/n,7
/d/n/v/n/a,6
/n/c/n/d/v,3
/n/v/n/d/n,9
/n/c/n/v/v,9
/u/n/c/n/v,4
/n/v/u/n/n,3
/r/n/n/v/v,3
/d/v/v/n/d,10
/n/m/u/v/v,3
/u/n/v/u/r,3
/n/m/m/v/v,3
/n/v/v/u/n,11
/d/r/d/n/v,3
/n/n/u/n/n,6
/r/v/n/n/n,3
/v/v/n/nh/u,4
/d/u/v/u/n,3
/n/c/n/v/n,3
/n/v/u/u/u,6
/u/r/u/v/v,3
/v/d/v/n/u,3
/v/n/v/a/v,3
/n/n/ns/a/n,3
/u/u/v/u/a,3
/u/v/v/r/u,3
/a/c/v/n/v,2
/d/u/d/n/a,2
/v/u/u/v/n,13
/d/u/v/n/n,5
/n/v/n/r/n,6
/v/n/d/u/n,6
/v/v/n/d/u,9
/v/v/v/v/nd,4
/n/d/u/m/v,3
/u/n/v/n/d,3
/u/v/v/v/nh,3
/n/n/d/v/n,11
/v/v/n/c/v,4
/d/v/n/n/d,3
/v/u/d/u/u,4
/v/u/n/v/n,8
/n/n/u/u/v,3
/n/m/v/v/v,3
/r/r/v/v/v,6
/n/d/n/v/u,7
/n/v/v/m/u,3
/n/v/v/q/v,3
/u/n/n/v/u,3
/u/q/n/v/u,3
/n/n/r/n/a,2
/n/r/v/v/v,14
/n/v/p/n/n,2
/a/n/n/p/u,1
/a/n/n/v/p,1
/a/n/nh/n/u,1
/a/n/v/p/n,1
/a/nh/v/n/r,1
/n/n/v/u/v,3
/n/nd/v/v/v,3
/n/v/a/d/n,4
/v/n/p/v/n,4
/d/v/v/v/p,3
/n/n/r/v/v,7
/n/r/u/v/n,6
/nh/v/n/n/v,3
/n/u/r/u/v,3
/r/n/r/u/r,3
/r/a/v/v/v,4
/d/u/u/d/v,3
/v/n/n/d/v,6
/n/p/v/v/n,3
/n/v/n/u/n,5
/a/n/n/v/d,3
/r/v/v/v/u,4
/a/n/n/d/v,3
/m/n/n/v/v,6
/r/u/v/v/r,3
/v/u/n/n/n,5
/u/v/v/u/u,4
/n/m/n/v/v,11
/v/a/v/u/v,4
/v/v/v/d/d,4
/a/v/v/n/n,9
/a/v/r/q/v,2
/d/n/r/r/u,2
/d/q/v/n/v,2
/v/n/n/n/r,4
/n/n/n/r/r,3
/v/n/r/n/v,4
/c/v/n/r/n,3
/d/v/r/v/r,3
/d/v/n/v/u,7
/n/v/n/u/u,6
/r/r/v/n/u,3
/v/v/n/u/n,4
/m/nt/d/q/r,3
/n/m/n/n/v,3
/n/m/nt/d/q,3
/d/n/d/d/u,3
/n/v/v/p/n,3
/v/d/u/v/n,8
/d/n/n/u/u,2
/i/a/n/u/v,2
/n/n/n/m/v,2
/n/n/nd/v/n,2
/r/v/v/v/d,6
/v/n/v/n/m,3
/a/d/u/v/v,3
/a/u/v/v/v,3
/m/n/v/n/d,3
/v/r/d/n/v,4
/d/u/v/v/n,6
/d/v/v/d/n,3
/n/p/n/n/n,3
/u/n/d/v/n,4
/a/r/v/v/n,3
/a/v/v/v/d,3
/d/v/n/v/d,3
/n/d/v/u/d,3
/d/u/v/v/u,4
/r/u/r/v/v,4
/r/v/d/d/v,4
/r/v/v/u/d,4
/v/m/u/v/m,3
/v/m/v/v/v,3
/a/v/v/v/r,2
/d/u/d/v/v,7
/d/n/u/v/d,3
/u/d/u/d/v,3
/u/d/v/v/r,3
/v/n/r/u/n,3
/n/n/u/n/v,3
/v/n/p/u/v,3
/v/v/d/n/d,3
/a/q/m/m/m,2
/a/v/v/b/q,2
/d/v/i/n/p,2
/v/d/v/p/v,3
/v/n/d/v/u,7
/v/a/d/v/v,6
/v/r/n/d/v,4
/d/d/n/d/n,3
/v/nh/v/v/v,7
/v/u/n/n/a,4
/n/u/n/n/u,3
/v/n/n/u/v,6
/a/r/u/u/n,2
/d/a/r/r/n,2
/d/n/r/d/v,2
/d/n/v/r/n,2
/d/r/v/v/u,2
/d/v/u/n/n,4
/d/r/v/v/r,3
/d/v/r/n/n,3
/n/r/d/m/u,3
/r/u/v/r/v,3
/d/r/v/u/r,3
/n/r/v/v/u,6
/m/n/v/r/n,2
/n/v/m/n/v,2
/v/m/n/v/r,2
/v/u/v/v/c,2
//hk.geocities.yahoo.com/gb/view?member=chenguol203/ws/d/v/r/d,1
/a/a/u/m/m,1
/a/c/d/a/r,1
/a/c/n/v/a,1
/a/m/v/u/n,1
/a/n/m/v/u,1
/u/n/v/u/n,4
/v/u/q/d/v,3
/v/v/n/c/n,3
/d/n/d/v/d,2
/v/n/p/v/v,7
/n/v/n/nd/n,3
/n/n/n/r/u,3
/n/n/v/m/v,3
/n/u/d/v/n,3
/d/u/v/n/r,5
/a/v/v/u/d,2
/d/p/v/v/v,2
/d/r/a/d/v,2
/d/r/r/u/v,2
/n/v/r/v/u,3
/n/v/v/v/r,10
/r/v/n/v/r,3
/v/n/d/u/v,3
/n/u/n/n/n,3
/n/v/n/c/n,3
/n/v/v/n/r,3
/u/v/u/u/n,3
/n/a/n/n/n,3
/n/r/n/d/n,3
/r/u/r/u/v,3
/n/n/n/v/m,3
/a/n/v/c/v,2
/b/u/n/v/n,2
/d/n/a/v/d,2
/d/n/d/v/n,5
/v/d/n/v/u,4
/a/v/n/n/u,3
/d/v/r/n/u,3
/d/u/r/v/c,3
/v/a/n/v/n,3
/n/d/n/n/u,3
/n/v/v/u/d,3
/c/v/r/n/v,2
/d/m/v/p/v,2
/a/v/n/v/v,7
/r/v/d/v/v,7
/v/n/u/r/n,4
/ws/ws/ws/ws/ws,3
/d/u/n/r/u,3
/v/n/u/v/d,3
/v/u/v/p/v,6
/v/v/p/v/v,4
/r/u/v/v/v,4
/v/p/n/v/v,4
/m/d/v/v/v,3
/v/d/v/v/d,7
/d/v/u/n/v,3
/r/v/d/r/v,3
/u/v/r/r/v,7
/a/u/v/v/d,3
/r/v/v/d/v,3
/v/d/r/n/v,3
/v/d/u/u/v,3
/r/r/n/v/v,4
/a/d/v/n/v,3
/v/n/v/d/n,7
/r/v/n/m/n,3
/v/n/m/n/n,3
/v/v/c/v/v,3
/c/r/v/v/v,2
/c/n/v/v/v,4
/n/d/v/r/u,4
/n/u/v/n/n,4
/n/v/n/d/m,3
/r/u/d/v/n,3
/u/d/v/n/n,3
/n/a/n/v/n,4
/n/d/d/v/v,4
/v/n/m/v/v,4
/m/v/v/u/n,3
/d/d/v/r/v,3
/u/m/v/n/n,3
/v/n/v/v/nd,4
/n/m/u/n/m,4
/d/n/v/v/d,8
/m/n/v/n/n,3
/u/r/n/u/n,3
/nd/v/n/v/v,3
/v/d/d/v/v,3
/m/n/n/n/v,5
/n/n/v/n/m,5
/m/v/v/n/v,3
/c/v/u/v/r,2
/c/v/v/u/v,2
/d/a/a/v/d,2
/d/a/d/n/v,2
/d/v/v/u/u,2
/d/v/v/v/nh,2
/n/n/d/n/nd,2
/n/n/m/v/n,2
/d/v/v/u/n,4
/m/v/r/m/n,3
/r/v/v/n/n,3
/n/d/u/v/d,3
/n/v/u/u/v,3
/u/n/d/v/v,3
/u/v/u/n/n,3
/v/v/nh/u/u,3
/u/n/v/r/v,4
/d/n/n/v/r,3
/n/n/m/v/v,3
/n/v/v/u/u,3
/d/v/n/a/d,3
/v/n/v/u/d,3
/a/v/v/r/v,2
/c/n/r/v/v,2
/c/v/p/n/v,2
/d/v/n/v/m,3
/n/d/v/u/n,3
/n/d/n/u/v,3
/n/v/v/n/nh,3
/v/d/v/d/u,3
/n/v/v/v/m,3
/u/v/r/v/v,3
/v/v/d/n/r,7
/a/n/v/v/q,2
/d/n/d/n/a,2
/d/a/n/n/v,3
/n/d/v/n/u,3
/n/m/a/n/v,3
/r/v/v/n/r,4
/u/v/v/n/d,4
/d/v/n/m/v,3
/n/v/a/v/v,3
/v/v/d/u/n,3
/d/n/v/a/v,2
/d/nd/n/n/v,2
/d/u/n/n/n,2
/m/n/n/v/n,2
/n/a/r/n/n,2
/d/u/u/u/v,3
/v/nh/u/v/v,3
/n/v/u/v/u,4
/r/d/n/v/v,4
/d/v/v/u/d,3
/n/n/d/v/d,3
/d/n/m/n/m,3
/m/m/n/m/m,3
/m/n/m/m/n,3
/n/v/q/d/n,3
/q/d/n/m/n,3
/n/a/v/u/n,3
/n/n/p/v/n,3
/n/p/v/n/v,3
/v/v/r/d/v,4
/u/v/n/v/r,3
/a/n/n/v/u,2
/a/r/v/v/v,2
/c/d/n/r/u,2
/c/d/v/r/u,2
/d/d/r/n/v,2
/u/n/v/u/v,5
/v/u/v/m/n,3
/a/n/a/n/r,2
/a/v/n/n/p,2
/p/d/v/n/v,3
/n/v/r/v/a,3
/d/d/v/r/d,3
/d/n/m/n/v,3
/n/d/d/n/v,3
/v/v/v/m/u,3
/a/n/c/u/v,2
/nd/n/v/v/n,3
/v/d/n/v/d,3
/v/d/v/v/u,3
/v/u/v/d/n,3
